3175.98391    0.94245    0.12880
3176.01146    1.14203    0.14108
3176.03900    0.86033    0.13092
3176.06655    0.76289    0.12269
3176.09409    1.22999    0.14065
3176.12164    0.95119    0.12671
3176.14918    0.78758    0.12606
3176.17673    1.04886    0.14634
3176.20427    0.65910    0.12247
3176.23182    0.71474    0.11085
3176.25937    0.82642    0.12551
3176.28691    0.89707    0.12978
3176.31446    1.08663    0.13330
3176.34201    0.88625    0.12673
3176.36955    0.91184    0.12855
3176.39710    0.95835    0.12826
3176.42465    0.93700    0.12880
3176.45220    0.77829    0.11769
3176.47975    0.87273    0.12530
3176.50729    1.00365    0.13208
3176.53484    1.06604    0.13252
3176.56239    0.77838    0.11777
3176.58994    0.57640    0.10501
3176.61749    0.66326    0.11127
3176.64504    0.82815    0.12255
3176.67259    0.78375    0.11976
3176.70014    0.77995    0.11751
3176.72769    0.41856    0.09696
3176.75524    0.38966    0.09431
3176.78279    0.38025    0.09574
3176.81034    0.21701    0.08634
3176.83790    0.25604    0.08643
3176.86545    0.20495    0.07975
3176.89300    0.02684    0.06974
3176.92055    0.07411    0.07397
3176.94810    0.20476    0.08112
3176.97566    0.15177    0.07389
3177.00321    0.11100    0.06659
3177.03076    0.08961    0.06735
3177.05832    0.17264    0.07693
3177.08587    0.07532    0.06949
3177.11342    0.04176    0.06777
3177.14098    0.16550    0.07864
3177.16853    0.07692    0.07153
3177.19609    0.09246    0.07068
3177.22364    0.13663    0.07656
3177.25120    0.10254    0.06912
3177.27875    0.15452    0.07926
3177.30631    0.19812    0.07925
3177.33386    0.14599    0.07875
3177.36142    0.24589    0.07815
3177.38897    0.17041    0.07995
3177.41653    0.11149    0.07536
3177.44409    0.01380    0.06351
3177.47164   -0.05227    0.06160
3177.49920    0.08126    0.07088
3177.52676    0.48108    0.09104
3177.55432    0.11595    0.07700
3177.58187    0.19984    0.08069
3177.60943    0.34929    0.08527
3177.63699    0.37444    0.08989
3177.66455    0.19653    0.07872
3177.69211    0.55295    0.10352
3177.71967    0.32506    0.09039
3177.74723    0.44649    0.09418
3177.77479    0.55388    0.10502
3177.80235    0.37524    0.09690
3177.82991    0.41720    0.09556
3177.85747    0.47850    0.10002
3177.88503    0.63112    0.10828
3177.91259    0.68588    0.11158
3177.94015    0.49009    0.10125
3177.96771    0.78261    0.11349
3177.99527    0.71546    0.11171
3178.02283    0.85776    0.12059
3178.05039    0.84469    0.11710
3178.07796    0.78231    0.11484
3178.10552    0.75817    0.11521
3178.13308    0.72211    0.11347
3178.16064    0.97192    0.12579
3178.18821    1.08581    0.12738
3178.21577    1.15353    0.12988
3178.24334    1.06149    0.12658
3178.27090    1.07827    0.12935
3178.29846    1.00637    0.12734
3178.32603    0.96044    0.12505
3178.35359    0.98250    0.12865
3178.38116    0.88042    0.12247
3178.40872    1.04474    0.12621
3178.43629    1.17461    0.13411
3178.46385    1.00767    0.12851
3178.49142    0.97049    0.12721
3178.51898    1.01360    0.12919
3178.54655    1.13641    0.13119
3178.57412    1.10183    0.12959
3178.60168    0.95587    0.12476
3178.62925    1.02145    0.12494
3178.65682    1.12964    0.12825
3178.68439    1.09590    0.13172
3178.71195    1.14465    0.13588
3178.73952    1.13071    0.13185
3178.76709    1.02664    0.12579
3178.79466    1.08357    0.12751
3178.82223    1.15346    0.13319
3178.84979    1.16731    0.13212
3178.87736    1.18942    0.13283
3178.90493    1.15217    0.13109
3178.93250    1.17719    0.13151
3178.96007    1.11622    0.12684
3178.98764    0.93410    0.12442
3179.01521    0.95391    0.12364
3179.04278    1.11289    0.12929
3179.07035    1.09550    0.12692
3179.09793    0.89556    0.12021
3179.12550    1.11793    0.12825
3179.15307    0.93372    0.12306
3179.18064    1.06188    0.12677
3179.20821    0.98260    0.12611
3179.23578    1.00925    0.12074
3179.26336    1.17692    0.13012
3179.29093    1.32512    0.14102
3179.31850    0.87514    0.11939
3179.34608    0.83511    0.11679
3179.37365    0.96392    0.12643
3179.40122    1.17799    0.12871
3179.42880    0.99045    0.12401
3179.45637    1.13409    0.12852
3179.48394    0.93416    0.12107
3179.51152    0.98903    0.12486
3179.53909    1.07633    0.12628
3179.56667    1.10802    0.12821
3179.59424    0.92836    0.11916
3179.62182    0.97977    0.12332
3179.64940    1.20888    0.13548
3179.67697    0.97381    0.12363
3179.70455    1.06158    0.12630
3179.73212    0.98255    0.12414
3179.75970    1.09418    0.12701
3179.78728    0.93361    0.12132
3179.81486    1.07764    0.12765
3179.84243    1.00355    0.12270
3179.87001    0.81944    0.11729
3179.89759    0.82711    0.11823
3179.92517    1.03524    0.12435
3179.95275    0.97765    0.12527
3179.98032    1.08390    0.12652
3180.00790    0.96900    0.12011
3180.03548    0.97922    0.11946
3180.06306    1.00343    0.12191
3180.09064    0.90250    0.11798
3180.11822    0.99036    0.12319
3180.14580    1.00606    0.12391
3180.17338    1.01661    0.12295
3180.20096    1.03706    0.12509
3180.22854    0.80847    0.11463
3180.25612    0.95107    0.12000
3180.28371    1.11710    0.12665
3180.31129    1.01389    0.12305
3180.33887    1.04228    0.12298
3180.36645    1.01676    0.12215
3180.39403    0.90464    0.11904
3180.42162    0.78971    0.11289
3180.44920    0.88512    0.11658
3180.47678    0.90994    0.11925
3180.50436    0.95714    0.12129
3180.53195    0.90923    0.11584
3180.55953    0.78824    0.11106
3180.58712    0.79854    0.11287
3180.61470    0.88187    0.11573
3180.64228    0.94223    0.11943
3180.66987    0.98460    0.12222
3180.69745    1.08596    0.12688
3180.72504    1.25323    0.13456
3180.75262    0.96392    0.12046
3180.78021    0.88575    0.11684
3180.80780    0.92409    0.11768
3180.83538    0.97882    0.12064
3180.86297    1.02756    0.12321
3180.89055    0.96382    0.11972
3180.91814    1.05528    0.12270
3180.94573    1.08474    0.12583
3180.97332    1.13611    0.13027
3181.00090    0.92818    0.12122
3181.02849    0.83450    0.11511
3181.05608    0.99336    0.12067
3181.08367    0.96156    0.12099
3181.11126    0.92365    0.11792
3181.13884    0.93220    0.11751
3181.16643    1.00662    0.12107
3181.19402    0.99197    0.11997
3181.22161    0.98200    0.11919
3181.24920    1.03016    0.12132
3181.27679    0.88806    0.11674
3181.30438    0.80481    0.11328
3181.33197    1.05336    0.12403
3181.35956    1.10269    0.12698
3181.38715    1.13616    0.12766
3181.41474    1.04459    0.12416
3181.44234    1.09593    0.12661
3181.46993    1.05225    0.12408
3181.49752    1.07794    0.12266
3181.52511    1.06468    0.12226
3181.55270    0.96420    0.11873
3181.58030    0.89113    0.11654
3181.60789    0.87517    0.11682
3181.63548    1.05208    0.12254
3181.66308    1.03567    0.12237
3181.69067    0.93715    0.11836
3181.71826    0.87702    0.11323
3181.74586    1.07129    0.12281
3181.77345    0.94516    0.12126
3181.80105    0.91500    0.11685
3181.82864    0.92791    0.11859
3181.85623    1.02065    0.12048
3181.88383    1.02431    0.11999
3181.91143    0.87234    0.11619
3181.93902    0.81010    0.11251
3181.96662    0.87615    0.11584
3181.99421    0.93442    0.11706
3182.02181    1.01088    0.11789
3182.04941    1.03198    0.12186
3182.07700    1.11569    0.12567
3182.10460    0.88091    0.11685
3182.13220    1.00082    0.12351
3182.15980    1.13712    0.12666
3182.18739    1.08945    0.12519
3182.21499    0.94485    0.11784
3182.24259    1.00120    0.12024
3182.27019    0.84821    0.11360
3182.29779    0.92692    0.11910
3182.32539    0.93738    0.11724
3182.35298    0.92343    0.11452
3182.38058    0.96359    0.11788
3182.40818    1.05784    0.12385
3182.43578    1.16249    0.12538
3182.46338    1.00407    0.11950
3182.49098    0.91307    0.11868
3182.51859    1.04249    0.12112
3182.54619    1.02999    0.12276
3182.57379    0.92819    0.11848
3182.60139    1.02524    0.11976
3182.62899    1.02754    0.12253
3182.65659    1.03253    0.12048
3182.68419    1.13965    0.12707
3182.71180    1.11642    0.12600
3182.73940    1.00509    0.12134
3182.76700    1.01209    0.12124
3182.79461    0.96064    0.11876
3182.82221    1.05951    0.12115
3182.84981    0.95918    0.12000
3182.90502    1.15529    0.12598
3182.93262    1.13848    0.12622
3182.96023    0.89312    0.11533
3182.98783    1.14753    0.12561
3183.01544    1.00735    0.11834
3183.04304    1.03858    0.11730
3183.07065    0.95755    0.11778
3183.09825    1.05236    0.12198
3183.12586    1.03307    0.12344
3183.15347    1.19044    0.12899
3183.18107    1.03636    0.12389
3183.20868    0.91717    0.11545
3183.23629    0.91084    0.11449
3183.26389    0.92398    0.11723
3183.29150    1.00551    0.11955
3183.31911    1.10380    0.12249
3183.34672    0.98515    0.12008
3183.37433    0.94432    0.11662
3183.40193    1.10741    0.12477
3183.42954    1.16039    0.12748
3183.45715    0.86673    0.11488
3183.48476    0.76168    0.10643
3183.51237    0.96660    0.11721
3183.53998    0.97622    0.11733
3183.56759    0.96510    0.11680
3183.59520    1.00338    0.11739
3183.62281    1.07419    0.12207
3183.65042    1.07467    0.12187
3183.67803    1.04126    0.12109
3183.70564    0.91549    0.11458
3183.73325    0.85294    0.11044
3183.76086    0.86979    0.11347
3183.78848    1.05979    0.12461
3183.81609    1.27974    0.13291
3183.84370    0.94937    0.11768
3183.87131    0.83656    0.11123
3183.89892    0.96883    0.11622
3183.92654    1.07759    0.11932
3183.95415    1.17373    0.12472
3183.98176    1.08319    0.12210
3184.00938    1.02105    0.11766
3184.03699    1.06250    0.12032
3184.06461    1.08460    0.12181
3184.09222    0.82828    0.10403
3184.11983    0.82624    0.10312
3184.14745    1.04764    0.11166
3184.17506    1.00069    0.10836
3184.20268    0.99841    0.10915
3184.23030    0.95899    0.10712
3184.25791    0.95528    0.10636
3184.28553    0.81917    0.10234
3184.31314    0.91461    0.10718
3184.34076    0.87165    0.10346
3184.36838    0.93773    0.10519
3184.39599    0.81480    0.10226
3184.42361    0.74169    0.09689
3184.45123    0.90992    0.10329
3184.47885    0.99698    0.10725
3184.50646    0.94513    0.10556
3184.53408    1.12482    0.11090
