3370.29059    0.28282    0.18631
3370.31982    0.77740    0.21808
3370.34905    1.28807    0.24116
3370.37828    1.25138    0.23842
3370.40751    0.69238    0.22885
3370.43674    1.18564    0.25074
3370.46597    1.44711    0.25122
3370.49520    1.60071    0.25179
3370.52443    0.80985    0.21717
3370.55366    0.94103    0.22443
3370.58289    0.79125    0.21637
3370.61212    0.54926    0.19905
3370.64136    0.71239    0.21430
3370.67059    0.79121    0.21343
3370.69982    0.65577    0.21462
3370.72905    0.52265    0.22257
3370.75829    0.59285    0.23081
3370.78752    0.87570    0.24318
3370.81675    0.92364    0.24862
3370.84599    0.39409    0.22669
3370.87522    0.35084    0.21916
3370.90446    0.34252    0.20429
3370.93369    0.27184    0.18953
3370.96293    0.62454    0.21077
3370.99216    0.67828    0.21086
3371.02140   -0.03678    0.18987
3371.05063    0.42124    0.21849
3371.07987    0.38034    0.21280
3371.10911   -0.03705    0.17305
3371.13834    0.61250    0.22007
3371.16758    0.51775    0.22413
3371.19682    0.25005    0.19906
3371.22605   -0.05955    0.21335
3371.25529   -0.13222    0.20965
3371.28453   -0.82279    0.18150
3371.31377    0.21375    0.19415
3371.34300   -0.01699    0.17783
3371.37224   -0.06930    0.15926
3371.40148   -0.07315    0.18181
3371.43072    0.21261    0.19123
3371.45996   -0.24336    0.17195
3371.48920   -0.42432    0.16321
3371.51844    0.23460    0.17522
3371.54768   -0.14058    0.16914
3371.57692   -0.40126    0.18547
3371.60616    0.36327    0.19110
3371.63540    0.28026    0.18290
3371.66464   -0.07034    0.17112
3371.69388   -0.29310    0.17158
3371.72313   -0.38563    0.16974
3371.75237   -0.23179    0.16588
3371.78161   -0.34198    0.16473
3371.81085   -0.51398    0.16478
3371.84009   -0.04336    0.17932
3371.86934    0.31745    0.20261
3371.89858    0.12234    0.19067
3371.92782   -0.12071    0.17352
3371.95707   -0.23407    0.16579
3371.98631    0.13552    0.18473
3372.01556    0.45614    0.22030
3372.04480    0.33478    0.23771
3372.07404    0.68582    0.24490
3372.10329    0.47051    0.20632
3372.13253    0.01398    0.19576
3372.16178    0.35818    0.21051
3372.19103    0.83582    0.23622
3372.22027    0.86871    0.23164
3372.24952    0.28545    0.21461
3372.27876    0.32945    0.20975
3372.30801    1.50121    0.25813
3372.33726    0.91463    0.24280
3372.36650    0.69558    0.23792
3372.39575    0.93736    0.24189
3372.42500    0.74001    0.23501
3372.45425    0.69794    0.22033
3372.48350    1.33847    0.25330
3372.51274    0.81721    0.22949
3372.54199    1.16183    0.24986
3372.57124    0.88140    0.23141
3372.60049    0.64377    0.21898
3372.62974    0.69224    0.22465
3372.65899    0.54236    0.21457
3372.68824   -0.08620    0.19351
3372.71749   -0.04469    0.21191
3372.74674    0.25648    0.25561
3372.77599    0.05693    0.23600
3372.80524   -0.14065    0.19837
3372.83449   -0.33905    0.16087
3372.86374   -0.36212    0.15179
3372.89300   -0.52049    0.14938
3372.92225   -0.25062    0.18013
3372.95150    0.32989    0.21911
3372.98075   -0.03816    0.20045
3373.01001    0.51671    0.21934
3373.03926    0.63560    0.22955
3373.06851   -0.38411    0.19064
3373.09777   -0.03701    0.20515
3373.12702   -0.35599    0.18324
3373.15627   -0.05129    0.19590
3373.18553    0.68523    0.23012
3373.21478    0.64935    0.25928
3373.24404    0.62644    0.27082
3373.27329    0.27803    0.22915
3373.30255    0.59300    0.23261
3373.33180    0.93981    0.23066
3373.36106    0.45495    0.22020
3373.39031    0.33329    0.21554
3373.41957    0.54536    0.22537
3373.44883    0.86929    0.23927
3373.47808    0.40498    0.22483
3373.50734   -0.01394    0.21300
3373.53660   -0.57237    0.17822
3373.56586    1.02821    0.26312
3373.59511    0.88392    0.25057
3373.62437    0.87251    0.24724
3373.65363    0.72199    0.24251
3373.68289    0.03090    0.21195
3373.71215    0.35122    0.22390
3373.74141    1.12326    0.26014
3373.77067    0.73729    0.25966
3373.79993    0.70635    0.24817
3373.82919    0.73523    0.24642
3373.85845    1.10084    0.26927
3373.88771    0.40203    0.23532
3373.91697    0.53415    0.23893
3373.94623   -0.06458    0.20192
3373.97549   -0.20150    0.19269
3374.00475    0.93823    0.25246
3374.03401    0.20239    0.20821
3374.06327    0.91236    0.26181
3374.09254    0.93488    0.24792
3374.12180    0.55101    0.23367
3374.15106   -0.11754    0.19832
3374.18032    0.92823    0.24989
3374.20959    0.14311    0.21873
3374.23885    0.64579    0.25210
3374.26811    0.74638    0.27177
3374.29738    0.27002    0.24286
3374.32664    0.61055    0.24697
3374.35591    0.40244    0.23821
3374.38517    0.37812    0.22955
3374.41444    0.88826    0.24603
3374.44370    1.28051    0.26431
3374.47297    1.15272    0.26705
3374.50223    0.70222    0.24895
3374.53150    0.77635    0.24354
3374.56076    1.19659    0.25436
3374.59003    1.12396    0.25969
3374.61930    0.17872    0.21475
3374.64856    0.74934    0.23826
3374.67783    1.20953    0.27242
3374.70710    1.65418    0.29132
3374.73637    1.27651    0.27002
3374.76563    0.95893    0.25888
3374.79490    0.80898    0.23515
3374.82417    0.67071    0.24630
3374.85344    0.74846    0.24390
3374.88271    0.75600    0.24882
3374.91198    0.27346    0.21935
3374.94125    0.38220    0.22962
3374.97052    0.16499    0.21712
3374.99979    0.53737    0.23224
3375.02906    0.24850    0.21825
3375.05833    0.13587    0.21550
3375.08760    0.15314    0.21767
3375.11687   -0.24491    0.20050
3375.14614    0.18213    0.23247
3375.17541   -0.07640    0.22376
3375.20468   -0.40429    0.20897
3375.23396   -0.27737    0.21063
3375.26323   -0.33196    0.19636
3375.29250    0.02623    0.20833
3375.32177    0.66962    0.24255
3375.35105    0.02780    0.21764
3375.38032   -0.20508    0.20271
3375.40959    0.22241    0.21263
3375.43887   -0.26155    0.20312
3375.46814    0.13313    0.21718
3375.49742   -0.04978    0.20721
3375.52669    0.02310    0.22740
3375.55597   -0.11536    0.21200
3375.58524   -0.14838    0.22267
3375.61452    0.12462    0.25404
3375.64379   -0.03212    0.25194
3375.67307   -0.42329    0.23343
3375.70234   -0.00654    0.22605
3375.73162    0.72263    0.24902
3375.76090    0.17416    0.22388
3375.79017    0.51799    0.23632
3375.81945    0.71101    0.24360
3375.84873    0.78720    0.24775
3375.87801    0.85182    0.26173
3375.90728    0.50946    0.25237
3375.93656    0.86546    0.25185
3375.96584    1.39117    0.28004
3375.99512    1.16703    0.23048
