 4553.9172       1.0000       0.0650
 4553.9370       0.5909       0.0671
 4553.9567       0.5400       0.0658
 4553.9765       0.5056       0.0652
 4553.9962       0.5226       0.0664
 4554.0160       0.4445       0.0654
 4554.0357       0.4243       0.0650
 4554.0555       0.5237       0.0668
 4554.0752       0.6324       0.0694
 4554.0950       0.4606       0.0657
 4554.1147       0.4115       0.0648
 4554.1345       0.4249       0.0642
 4554.1542       0.4004       0.0640
 4554.1740       0.3571       0.0737
 4554.1937       0.5146       0.0795
 4554.2135       0.5629       0.0798
 4554.2332       0.4545       0.0776
 4554.2530       0.3109       0.0990
 4554.2727       0.1796       0.0728
 4554.2924       0.2295       0.0717
 4554.3122       0.2490       0.0734
 4554.3319       0.3543       0.0747
 4554.3517       0.2337       0.0711
 4554.3714       0.3832       0.0745
 4554.3912       0.1513       0.0568
 4554.4110       0.2343       0.0594
 4554.4307       0.2096       0.0599
 4554.4505       0.2686       0.0606
 4554.4702       0.2639       0.0611
 4554.4900       0.1914       0.0581
 4554.5097       0.2506       0.0588
 4554.5294       0.2914       0.0597
 4554.5492       0.2955       0.0605
 4554.5689       0.2290       0.0585
 4554.5887       0.0339       0.0534
 4554.6084       0.0587       0.0542
 4554.6282       0.2521       0.0638
 4554.6479      -0.0054       0.0585
 4554.6677       0.0031       0.0518
 4554.6875      -0.1011       0.0490
 4554.7072       0.1371       0.0592
 4554.7270       0.1004       0.0543
 4554.7467       0.1328       0.0547
 4554.7665      -0.0655       0.0495
 4554.7862       0.0254       0.0511
 4554.8059      -0.1453       0.0464
 4554.8257       0.0102       0.0516
 4554.8454      -0.0300       0.0502
 4554.8652      -0.1137       0.0465
 4554.8850      -0.0135       0.0499
 4554.9047      -0.0335       0.0496
 4554.9245       0.0355       0.0514
 4554.9442       0.0277       0.0516
 4554.9640      -0.0398       0.0504
 4554.9837      -0.0199       0.0513
 4555.0035       0.0231       0.0520
 4555.0232       0.0520       0.0528
 4555.0430      -0.0562       0.0494
 4555.0627      -0.0867       0.0488
 4555.0825      -0.0916       0.0491
 4555.1022      -0.1495       0.0479
 4555.1220      -0.0435       0.0494
 4555.1417       0.0524       0.0515
 4555.1615      -0.0402       0.0493
 4555.1812      -0.1235       0.0547
 4555.2010       0.0396       0.0488
 4555.2207       0.0281       0.0515
 4555.2405      -0.0481       0.0485
 4555.2603       0.0249       0.0507
 4555.2800      -0.1046       0.0450
 4555.2998       0.0104       0.0489
 4555.3195      -0.0043       0.0542
 4555.3393       0.0137       0.0540
 4555.3590      -0.0311       0.0523
 4555.3788       0.0252       0.0498
 4555.3985      -0.0061       0.0495
 4555.4183       0.0985       0.0528
 4555.4380       0.0339       0.0505
 4555.4578      -0.0170       0.0492
 4555.4775      -0.0159       0.0479
 4555.4973      -0.1743       0.0428
 4555.5171      -0.1635       0.0433
 4555.5368      -0.0964       0.0461
 4555.5566      -0.1330       0.0456
 4555.5763      -0.1249       0.0465
 4555.5961      -0.0734       0.0484
 4555.6158       0.0136       0.0496
 4555.6356      -0.0424       0.0499
 4555.6553      -0.0843       0.0463
 4555.6751       0.1082       0.0517
 4555.6948       0.0117       0.0494
 4555.7146      -0.0834       0.0455
 4555.7343       0.0009       0.0498
 4555.7541      -0.0261       0.0484
 4555.7739       0.0172       0.0486
 4555.7936       0.0516       0.0591
 4555.8134       0.0430       0.0754
 4555.8331       0.1892       0.0809
 4555.8529       0.0707       0.0775
 4555.8726       0.1297       0.0786
 4555.8924       0.0708       0.0755
 4555.9122       0.0175       0.0590
 4555.9319       0.0459       0.0608
 4555.9517      -0.0238       0.0571
 4555.9714      -0.0705       0.0550
 4555.9912       0.0387       0.0589
 4556.0109      -0.1310       0.0546
 4556.0307       0.0681       0.0636
 4556.0504       0.1166       0.0619
 4556.0702      -0.0210       0.0480
 4556.0900       0.0879       0.0509
 4556.1097      -0.1713       0.0432
 4556.1295       0.0506       0.0507
 4556.1492       0.1309       0.0522
 4556.1690       0.1122       0.0584
 4556.1887       0.0508       0.0514
 4556.2085       0.0285       0.0510
 4556.2283      -0.1298       0.0452
 4556.2480      -0.0610       0.0479
 4556.2678      -0.0729       0.0484
 4556.2875      -0.0583       0.0505
 4556.3073      -0.0059       0.0504
 4556.3270       0.0413       0.0501
 4556.3468      -0.0484       0.0487
 4556.3666      -0.0801       0.0470
 4556.3863      -0.0293       0.0483
 4556.4061      -0.0057       0.0491
 4556.4258       0.0320       0.0488
 4556.4456       0.0228       0.0481
 4556.4654       0.0108       0.0492
 4556.4851      -0.0152       0.0495
 4556.5049       0.1431       0.0571
 4556.5246       0.0270       0.0493
 4556.5444       0.0655       0.0503
 4556.5641       0.0187       0.0498
 4556.5839      -0.0520       0.0497
 4556.6037       0.0467       0.0501
 4556.6234      -0.0317       0.0485
 4556.6432       0.0113       0.0488
 4556.6629       0.1055       0.0505
 4556.6827      -0.0609       0.0472
 4556.7024      -0.1108       0.0457
 4556.7222       0.0342       0.0487
 4556.7420       0.0058       0.0484
 4556.7617      -0.0563       0.0465
 4556.7815      -0.0638       0.0470
 4556.8013      -0.0354       0.0469
 4556.8210      -0.0551       0.0449
 4556.8408      -0.0250       0.0464
 4556.8605       0.0046       0.0485
 4556.8803       0.0056       0.0488
 4556.9001       0.0411       0.0501
 4556.9198       0.1356       0.0526
 4556.9396       0.0889       0.0507
 4556.9593       0.0609       0.0505
 4556.9791       0.0722       0.0503
 4556.9988      -0.0550       0.0466
 4557.0186      -0.0034       0.0469
 4557.0384       0.0029       0.0549
 4557.0581      -0.0804       0.0458
 4557.0779      -0.0291       0.0464
 4557.0977      -0.0402       0.0479
 4557.1174       0.1547       0.0526
 4557.1372       0.0233       0.0502
 4557.1569       0.1001       0.0607
 4557.1767      -0.0287       0.0462
 4557.1965       0.0116       0.0481
 4557.2162       0.1129       0.0501
 4557.2360       0.1064       0.0509
 4557.2558       0.1755       0.0538
 4557.2755       0.2182       0.0631
 4557.2953       0.1103       0.0595
 4557.3150       0.1014       0.0587
 4557.3348       0.0649       0.0564
 4557.3546      -0.0551       0.0535
 4557.3743      -0.1223       0.0527
 4557.3941      -0.0433       0.0544
 4557.4138       0.0473       0.0558
 4557.4336       0.0098       0.0550
 4557.4534       0.0483       0.0574
 4557.4731      -0.0332       0.0539
 4557.4929       0.0443       0.0486
 4557.5127       0.1431       0.0484
 4557.5324       0.0392       0.0464
 4557.5522       0.0024       0.0474
 4557.5719      -0.0370       0.0466
 4557.5917       0.0292       0.0489
 4557.6115       0.0620       0.0484
 4557.6312       0.0607       0.0494
 4557.6510      -0.0021       0.0469
 4557.6708       0.0827       0.0495
 4557.6905       0.0677       0.0482
 4557.7103      -0.0685       0.0462
 4557.7301      -0.0206       0.0488
 4557.7498      -0.1163       0.0436
 4557.7696      -0.0826       0.0455
 4557.7894      -0.0197       0.0471
 4557.8091      -0.0175       0.0468
 4557.8289      -0.0736       0.0456
 4557.8486      -0.0711       0.0532
 4557.8684      -0.0867       0.0441
 4557.8882      -0.0008       0.0463
 4557.9079       0.0251       0.0474
 4557.9277       0.0284       0.0480
 4557.9475       0.0217       0.0486
 4557.9672       0.1321       0.0515
 4557.9870       0.2419       0.0635
 4558.0068       0.1100       0.0515
 4558.0265       0.1190       0.0528
 4558.0463       0.1994       0.0533
 4558.0661       0.0408       0.0505
 4558.0858       0.0248       0.0493
 4558.1056       0.1239       0.0508
 4558.1254       0.0401       0.0483
 4558.1451       0.0494       0.0490
 4558.1649       0.0255       0.0489
 4558.1847      -0.0295       0.0471
 4558.2044       0.0103       0.0483
 4558.2242       0.0815       0.0498
 4558.2439      -0.0616       0.0456
 4558.2637       0.0092       0.0475
 4558.2835       0.0597       0.0504
 4558.3032       0.0290       0.0495
 4558.3230       0.0379       0.0511
 4558.3428      -0.0650       0.0449
 4558.3625      -0.0300       0.0460
 4558.3823       0.0969       0.0507
 4558.4021       0.0546       0.0497
 4558.4218       0.1081       0.0611
 4558.4416      -0.0906       0.0449
 4558.4614      -0.0439       0.0462
 4558.4811       0.0236       0.0476
 4558.5009       0.0072       0.0468
 4558.5207       0.0171       0.0465
 4558.5404       0.0531       0.0471
 4558.5602       0.0137       0.0478
 4558.5800      -0.0814       0.0471
 4558.5998      -0.0712       0.0464
 4558.6195      -0.1547       0.0437
 4558.6393      -0.1467       0.0440
 4558.6591       0.0405       0.0580
 4558.6788       0.0865       0.0503
 4558.6986       0.1404       0.0501
 4558.7184      -0.0167       0.0457
 4558.7381      -0.0161       0.0455
 4558.7579       0.0920       0.0489
 4558.7777       0.0379       0.0481
