 3137.7913       1.0118       0.0543
 3137.8186       0.9820       0.0536
 3137.8458       0.9928       0.0539
 3137.8730       1.0952       0.0552
 3137.9002       1.1158       0.0560
 3137.9274       0.9625       0.0536
 3137.9546       0.8979       0.0527
 3137.9819       0.9120       0.0529
 3138.0091       0.8185       0.0512
 3138.0363       0.8890       0.0526
 3138.0635       0.8177       0.0524
 3138.0907       0.8116       0.0510
 3138.1179       0.7299       0.0498
 3138.1451       0.6864       0.0490
 3138.1723       0.5760       0.0480
 3138.1996       0.6483       0.0494
 3138.2268       0.7375       0.0501
 3138.2540       0.6857       0.0496
 3138.2812       0.7782       0.0509
 3138.3084       0.8473       0.0517
 3138.3357       0.8792       0.0521
 3138.3629       0.9112       0.0532
 3138.3901       0.8654       0.0523
 3138.4173       0.9068       0.0530
 3138.4445       0.9684       0.0539
 3138.4718       0.9738       0.0543
 3138.4990       0.9773       0.0549
 3138.5262       0.9715       0.0546
 3138.5534       0.9974       0.0547
 3138.5806       0.9447       0.0541
 3138.6078       1.0241       0.0543
 3138.6351       1.0128       0.0580
 3138.6623       1.1104       0.0593
 3138.6895       0.9915       0.0582
 3138.7167       0.9224       0.0569
 3138.7440       0.7595       0.0543
 3138.7712       0.9138       0.0566
 3138.7984       0.8415       0.0522
 3138.8256       0.7664       0.0507
 3138.8528       0.9318       0.0535
 3138.8801       0.8272       0.0517
 3138.9073       0.6549       0.0504
 3138.9345       0.6226       0.0502
 3138.9617       0.7125       0.0508
 3138.9889       0.7025       0.0496
 3139.0162       0.7456       0.0501
 3139.0434       0.6604       0.0491
 3139.0706       0.6959       0.0490
 3139.0978       0.7839       0.0502
 3139.1251       0.6835       0.0494
 3139.1523       0.7101       0.0497
 3139.1795       0.7199       0.0497
 3139.2067       0.6808       0.0499
 3139.2340       0.7492       0.0504
 3139.2612       0.7030       0.0502
 3139.2884       0.7422       0.0508
 3139.3156       0.6898       0.0504
 3139.3429       0.6364       0.0495
 3139.3701       0.6395       0.0494
 3139.3973       0.7391       0.0505
 3139.4246       0.6551       0.0492
 3139.4518       0.7508       0.0501
 3139.4790       0.7964       0.0508
 3139.5062       0.6305       0.0488
 3139.5335       0.6975       0.0501
 3139.5607       0.6322       0.0485
 3139.5879       0.6504       0.0485
 3139.6151       0.5719       0.0475
 3139.6424       0.6134       0.0485
 3139.6696       0.7253       0.0497
 3139.6968       0.6153       0.0489
 3139.7241       0.6360       0.0488
 3139.7513       0.6473       0.0487
 3139.7785       0.6432       0.0485
 3139.8057       0.7485       0.0543
 3139.8330       0.7509       0.0545
 3139.8602       0.7581       0.0544
 3139.8874       0.7233       0.0543
 3139.9147       0.7706       0.0549
 3139.9419       0.7374       0.0540
 3139.9691       0.8408       0.0523
 3139.9964       0.6324       0.0485
 3140.0236       0.7466       0.0500
 3140.0508       0.8021       0.0516
 3140.0781       0.8309       0.0522
 3140.1053       0.8745       0.0526
 3140.1325       0.8904       0.0566
 3140.1598       0.7510       0.0551
 3140.1870       0.8737       0.0565
 3140.2142       0.8098       0.0548
 3140.2415       0.7610       0.0505
 3140.2687       0.6706       0.0495
 3140.2959       0.5388       0.0473
 3140.3232       0.5115       0.0465
 3140.3504       0.4570       0.0463
 3140.3776       0.3501       0.0440
 3140.4049       0.4371       0.0483
 3140.4321       0.4126       0.0478
 3140.4594       0.4880       0.0544
 3140.4866       0.3197       0.0466
 3140.5138       0.3835       0.0482
 3140.5411       0.4532       0.0459
 3140.5683       0.4455       0.0460
 3140.5955       0.4199       0.0450
 3140.6228       0.5041       0.0465
 3140.6500       0.5627       0.0471
 3140.6772       0.6519       0.0491
 3140.7045       0.6742       0.0499
 3140.7317       0.8228       0.0556
 3140.7590       0.9396       0.0565
 3140.7862       0.9634       0.0632
 3140.8134       0.9916       0.0636
 3140.8407       1.0149       0.0595
 3140.8679       0.9369       0.0630
 3140.8952       0.9362       0.0561
 3140.9224       0.9178       0.0569
 3140.9496       0.9419       0.0570
 3140.9769       0.9790       0.0575
 3141.0041       0.9531       0.0539
 3141.0314       0.9390       0.0536
 3141.0586       0.8431       0.0524
 3141.0858       0.7731       0.0518
 3141.1131       0.8114       0.0522
 3141.1403       0.8212       0.0513
 3141.1676       0.8097       0.0513
 3141.1948       0.8252       0.0522
 3141.2220       0.8269       0.0521
 3141.2493       0.7827       0.0524
 3141.2765       0.8233       0.0527
 3141.3038       0.7856       0.0518
 3141.3310       0.8548       0.0529
 3141.3583       1.0272       0.0573
 3141.3855       0.9334       0.0594
 3141.4127       1.0104       0.0604
 3141.4400       1.0847       0.0587
 3141.4672       0.9869       0.0576
 3141.4945       1.0174       0.0579
 3141.5217       1.0004       0.0576
