 3816.0214       1.0000       0.0499
 3816.0545       1.1319       0.0493
 3816.0876       1.0153       0.0465
 3816.1207       1.0011       0.0460
 3816.1538       1.0163       0.0477
 3816.1869       1.1085       0.0517
 3816.2200       1.0034       0.0510
 3816.2531       0.9641       0.0491
 3816.2862       0.9816       0.0506
 3816.3193       0.9965       0.0490
 3816.3524       0.9926       0.0470
 3816.3855       1.0048       0.0474
 3816.4185       0.9965       0.0467
 3816.4516       0.9974       0.0464
 3816.4848       0.8532       0.0463
 3816.5179       0.9772       0.0484
 3816.5509       0.9679       0.0477
 3816.5840       0.9174       0.0468
 3816.6171       0.9229       0.0464
 3816.6502       0.9845       0.0472
 3816.6833       0.8943       0.0457
 3816.7164       0.9575       0.0461
 3816.7495       0.9409       0.0455
 3816.7827       0.9655       0.0481
 3816.8158       1.0360       0.0489
 3816.8488       0.9987       0.0524
 3816.8819       0.9437       0.0557
 3816.9151       0.9341       0.0554
 3816.9482       0.9376       0.0521
 3816.9813       0.9824       0.0491
 3817.0144       0.9476       0.0449
 3817.0475       0.9408       0.0450
 3817.0806       0.9529       0.0450
 3817.1137       1.0350       0.0452
 3817.1468       1.0103       0.0453
 3817.1799       0.9545       0.0470
 3817.2130       1.0042       0.0475
 3817.2461       0.9751       0.0483
 3817.2792       0.9307       0.0492
 3817.3123       0.8675       0.0473
 3817.3454       0.9640       0.0483
 3817.3785       0.9510       0.0482
 3817.4116       0.9873       0.0485
 3817.4447       1.0132       0.0465
 3817.4778       1.0167       0.0472
 3817.5109       1.0494       0.0489
 3817.5441       1.0640       0.0498
 3817.5772       0.9952       0.0470
 3817.6103       0.9689       0.0455
 3817.6434       1.1190       0.0467
 3817.6765       1.0201       0.0462
 3817.7096       1.0282       0.0471
 3817.7427       0.9818       0.0481
 3817.7758       0.9648       0.0479
 3817.8089       0.9518       0.0481
 3817.8420       1.0381       0.0475
 3817.8752       1.0085       0.0461
 3817.9083       0.9756       0.0455
 3817.9414       1.0063       0.0455
 3817.9745       1.0028       0.0479
 3818.0076       0.9858       0.0507
 3818.0407       1.0662       0.0527
 3818.0738       0.9811       0.0513
 3818.1069       1.0012       0.0460
 3818.1400       1.0252       0.0480
 3818.1732       1.0351       0.0478
 3818.2063       1.0067       0.0478
 3818.2394       0.9663       0.0477
 3818.2725       0.9727       0.0476
 3818.3056       0.9941       0.0476
 3818.3387       0.9990       0.0457
 3818.3718       0.9182       0.0452
 3818.4050       0.9758       0.0458
 3818.4381       0.9148       0.0455
 3818.4712       0.8945       0.0454
 3818.5043       0.9083       0.0489
 3818.5374       0.9612       0.0460
 3818.5705       0.9705       0.0483
 3818.6037       0.8914       0.0475
 3818.6368       0.8823       0.0462
 3818.6699       0.8368       0.0464
 3818.7030       0.8524       0.0479
 3818.7361       0.8749       0.0490
 3818.7693       0.8347       0.0463
 3818.8024       0.8222       0.0453
 3818.8355       0.7723       0.0442
 3818.8686       0.7277       0.0436
 3818.9017       0.7855       0.0436
 3818.9349       0.8606       0.0440
 3818.9680       0.7742       0.0433
 3819.0011       0.7697       0.0431
 3819.0342       0.8204       0.0439
 3819.0673       0.7406       0.0436
 3819.1005       0.7589       0.0431
 3819.1336       0.7978       0.0433
 3819.1667       0.7437       0.0423
 3819.1998       0.7037       0.0443
 3819.2330       0.6770       0.0442
 3819.2661       0.6400       0.0453
 3819.2992       0.5877       0.0452
 3819.3323       0.5995       0.0466
 3819.3654       0.5082       0.0462
 3819.3986       0.4914       0.0415
 3819.4317       0.4775       0.0413
 3819.4648       0.4880       0.0412
 3819.4979       0.4458       0.0404
 3819.5311       0.4662       0.0404
 3819.5642       0.4976       0.0412
 3819.5973       0.5388       0.0410
 3819.6304       0.5410       0.0407
 3819.6636       0.5313       0.0402
 3819.6967       0.5536       0.0403
 3819.7298       0.5112       0.0403
 3819.7629       0.5002       0.0402
 3819.7961       0.5296       0.0399
 3819.8292       0.5547       0.0415
 3819.8623       0.5950       0.0425
 3819.8955       0.5419       0.0444
 3819.9286       0.6897       0.0454
 3819.9617       0.7161       0.0465
 3819.9949       0.7631       0.0455
 3820.0280       0.7633       0.0459
 3820.0611       0.8158       0.0507
 3820.0942       0.8441       0.0523
 3820.1274       0.8539       0.0549
 3820.1605       0.8213       0.0498
 3820.1936       0.9734       0.0503
 3820.2268       1.0137       0.0504
 3820.2599       1.0148       0.0494
 3820.2930       0.9550       0.0457
 3820.3262       0.9371       0.0461
 3820.3593       0.9796       0.0472
 3820.3924       0.9966       0.0473
 3820.4256       0.9971       0.0469
 3820.4587       0.9628       0.0467
 3820.4918       0.9170       0.0451
 3820.5250       0.9849       0.0463
 3820.5581       1.0352       0.0457
 3820.5912       0.9604       0.0491
 3820.6244       1.0609       0.0528
 3820.6575       1.0127       0.0544
 3820.6906       0.8839       0.0528
 3820.7238       0.9744       0.0495
 3820.7569       1.0254       0.0467
 3820.7900       1.0044       0.0507
 3820.8232       0.9803       0.0502
 3820.8563       0.9313       0.0496
 3820.8895       0.9796       0.0494
 3820.9226       1.0203       0.0464
 3820.9557       0.9529       0.0453
 3820.9889       0.9257       0.0453
 3821.0220       0.9658       0.0474
 3821.0551       0.9497       0.0472
 3821.0883       0.9440       0.0471
 3821.1214       0.9392       0.0473
 3821.1546       1.0061       0.0482
 3821.1877       1.0101       0.0453
 3821.2208       0.9600       0.0445
 3821.2540       0.9191       0.0443
 3821.2871       0.8541       0.0454
 3821.3203       0.9649       0.0462
 3821.3534       0.7343       0.0441
