2.3601079  12.965   0.000  36.911   0.000    7.59  1.046 l  J022554+005451_v1.dat          me
2.3624980  12.929   0.033  13.604   1.171   10.10  0.541 c  J022554+005451_v1.dat          -                             
2.3732517  13.463   0.019  20.437   1.036   11.66  1.123 c  J022554+005451_v1.dat          -                             
2.3788625  12.968   0.000  50.000   0.000   10.59  0.829 c  J022554+005451_v1.dat          -                             
2.3795630  13.229   0.056  44.317   7.558   11.03  0.749 c  J022554+005451_v1.dat          -                             
2.3809201  13.922   0.014  34.931   1.309   11.29  0.905 r  J022554+005451_v1.dat          -                             
2.3864636  13.291   0.019  19.250   0.949   12.09  0.772 c  J022554+005451_v1.dat          -                             
2.3916409  13.065   0.097  33.515   9.217    9.77  0.730 c  J022554+005451_v1.dat          -                             
2.3939051  13.236   0.036  30.334   3.047    9.48  0.990 c  J022554+005451_v1.dat          -                             
2.3972127  12.939   0.070  29.363   5.942    8.91  0.851 c  J022554+005451_v1.dat          -                             
2.4006429  13.207   0.034  28.363   2.731    7.95  0.682 c  J022554+005451_v1.dat          -                             
2.4044752  13.199   0.048  18.250   2.824    6.88  0.941 b  J022554+005451_v1.dat          -                             
2.4057454  13.257   0.043  15.668   2.234    6.91  1.004 b  J022554+005451_v1.dat          -                             
2.4086271  13.734   0.020  26.417   1.516    6.63  0.889 b  J022554+005451_v1.dat          -                             
2.4093148  13.089   0.000  33.822   0.000    6.81  0.885 c  J022554+005451_v1.dat          -                             
2.4103052  13.020   0.000  50.000   0.000    7.04  0.938 l  J022554+005451_v1.dat          me
2.4108494  14.050   0.070  17.301   1.573    7.24  1.192 l  J022554+005451_v1.dat          -                             
2.4113941  13.379   0.033  12.652   1.427    7.27  0.919 b  J022554+005451_v1.dat          -                             
2.4117800  13.249   0.028   9.345   0.785    7.38  0.607 b  J022554+005451_v1.dat          -                             
2.4134266  13.635   0.000  21.446   0.000    7.55  0.871 c  J022554+005451_v1.dat          -                             
2.4139769  12.887   0.000  31.414   0.000    7.57  1.217 r  J022554+005451_v1.dat          me
2.4243718  13.542   0.098  30.781   8.231    7.53  0.757 b  J022554+005451_v1.dat          me
