3.0699571  13.257   0.007  38.573   0.745   59.63  1.780 c  J193957-100241.dat             -                             
3.0745452  13.716   0.003  27.673   0.221   59.83  1.853 r  J193957-100241.dat             -                             
3.0844656  13.015   0.008  26.374   0.591   83.24  0.782 l  J193957-100241.dat             -                             
3.1020160  13.414   0.007  41.421   0.908   79.32  2.081 b  J193957-100241.dat             -                             
3.1032393  13.566   0.004  24.994   0.284   79.31  2.027 r  J193957-100241.dat             -                             
3.1071620  12.915   0.015  37.526   1.580   78.28  1.635 l  J193957-100241.dat             -                             
3.1194614  12.997   0.023  43.158   2.942   76.36  2.884 r  J193957-100241.dat             -                             
3.1249997  13.438   0.007  49.959   0.928   75.90  2.738 c  J193957-100241.dat             -                             
3.1270695  13.316   0.012  60.915   2.091   75.95  1.598 r  J193957-100241.dat             -                             
3.1398907  13.059   0.006  19.784   0.319   76.13  0.848 c  J193957-100241.dat             -                             
3.1476219  13.664   0.003  18.213   0.118   76.38  0.962 l  J193957-100241.dat             -                             
3.1485960  13.056   0.009  30.523   0.817   76.40  0.943 b  J193957-100241.dat             -                             
3.1539604  13.460   0.003  25.393   0.205   75.94  0.623 b  J193957-100241.dat             -                             
3.1551684  13.022   0.009  31.330   0.859   75.96  0.839 r  J193957-100241.dat             -                             
3.1608626  13.137   0.011  39.827   1.231   75.95  1.947 c  J193957-100241.dat             -                             
3.1627399  13.335   0.008  37.674   0.873   75.96  1.912 l  J193957-100241.dat             -                             
3.1714346  13.196   0.007  32.850   0.622   77.54  1.535 c  J193957-100241.dat             -                             
3.1809541  13.745   0.002  33.801   0.191   78.03  0.717 b  J193957-100241.dat             -                             
3.1829781  13.539   0.005  30.673   0.479   78.03  2.703 b  J193957-100241.dat             -                             
3.1850230  13.483   0.004  22.397   0.217   78.74  1.848 c  J193957-100241.dat             -                             
3.1868356  13.349   0.003  29.628   0.251   79.58  0.706 c  J193957-100241.dat             -                             
3.1929473  13.709   0.004  40.713   0.477   80.71  2.649 r  J193957-100241.dat             -                             
3.1966524  13.836   0.003  22.008   0.117   80.10  1.552 c  J193957-100241.dat             -                             
3.2036946  13.054   0.012  28.764   1.024   79.28  1.813 r  J193957-100241.dat             -                             
3.2083916  13.501   0.003  31.108   0.295   80.39  0.912 l  J193957-100241.dat             -                             
3.2109389  13.149   0.015  31.350   1.321   80.40  2.749 r  J193957-100241.dat             -                             
3.2145488  12.995   0.011  38.282   1.293   80.65  0.975 r  J193957-100241.dat             -                             
3.2179876  13.497   0.007  44.740   0.873   81.02  2.593 l  J193957-100241.dat             -                             
3.2392283  13.482   0.005  33.298   0.434   77.55  1.625 r  J193957-100241.dat             -                             
3.2497018  13.061   0.024  69.349   4.495   76.86  0.842 r  J193957-100241.dat             -                             
3.2619980  13.254   0.005  34.632   0.479   77.80  1.107 c  J193957-100241.dat             -                             
3.2699477  13.482   0.005  35.040   0.457   77.81  2.384 c  J193957-100241.dat             -                             
3.2730999  13.348   0.004  26.891   0.301   77.71  0.686 b  J193957-100241.dat             -                             
3.2746009  13.184   0.016  41.304   1.859   77.71  2.499 r  J193957-100241.dat             -                             
3.2782302  13.554   0.004  27.031   0.369   77.39  1.976 b  J193957-100241.dat             -                             
3.2804181  13.520   0.003  25.130   0.220   77.46  0.899 r  J193957-100241.dat             -                             
3.2820198  13.372   0.006  30.389   0.546   77.67  1.556 l  J193957-100241.dat             -                             
3.2828478  13.508   0.005  33.285   0.524   77.67  2.137 r  J193957-100241.dat             -                             
3.2888712  13.179   0.008  27.308   0.632   77.67  1.346 r  J193957-100241.dat             -                             
3.3048099  13.122   0.042  68.222   7.116   76.15  1.615 l  J193957-100241.dat             -                             
3.3055604  13.195   0.006  28.960   0.562   76.13  0.936 b  J193957-100241.dat             -                             
3.3114336  13.277   0.006  23.122   0.346   76.13  1.693 c  J193957-100241.dat             -                             
3.3134880  13.089   0.017  55.795   2.761   76.20  1.071 l  J193957-100241.dat             -                             
3.3300435  13.055   0.012  32.471   1.144   76.72  1.322 b  J193957-100241.dat             -                             
3.3311027  13.130   0.009  38.358   1.027   76.72  0.964 r  J193957-100241.dat             -                             
3.3369314  13.053   0.010  27.501   0.876   76.71  0.803 b  J193957-100241.dat             -                             
3.3381199  13.354   0.005  36.948   0.582   76.70  0.972 b  J193957-100241.dat             -                             
3.3523135  13.230   0.005  28.219   0.427   75.85  0.710 b  J193957-100241.dat             -                             
3.3659453  12.967   0.008  25.949   0.552   79.12  0.863 c  J193957-100241.dat             -                             
3.3687477  13.186   0.007  44.746   0.875   78.79  1.131 c  J193957-100241.dat             -                             
3.3788802  13.047   0.012  33.853   1.113   78.20  2.058 c  J193957-100241.dat             -                             
3.3843425  13.334   0.004  24.627   0.287   79.28  1.352 c  J193957-100241.dat             -                             
3.3871581  13.347   0.004  29.328   0.346   78.80  1.229 c  J193957-100241.dat             -                             
3.3886518  13.205   0.007  35.679   0.772   78.80  1.025 b  J193957-100241.dat             -                             
