1.6140206  13.335   0.000  19.356   0.000    5.75  0.886 r  J014944+150106_v1.dat          -                             
1.6237870  12.796   0.000  20.191   0.000   12.26  0.947 c  J014944+150106_v1.dat          -                             
1.6283167  13.567   0.021  28.448   1.509   12.18  1.142 c  J014944+150106_v1.dat          -                             
1.6331948  13.316   0.050  14.385   1.737   10.74  0.412 l  J014944+150106_v1.dat          -                             
1.6399447  13.317   0.000  42.010   0.000    9.02  1.040 c  J014944+150106_v1.dat          -                             
1.6406113  12.643   0.000  33.698   0.000    9.03  0.561 c  J014944+150106_v1.dat          -                             
1.6517031  12.786   0.000  25.423   0.000    9.42  0.392 c  J014944+150106_v1.dat          -                             
1.6539024  13.144   0.000  50.000   0.000    9.31  1.726 c  J014944+150106_v1.dat          -                             
1.6580613  12.828   0.097  25.238   6.602    9.23  0.821 c  J014944+150106_v1.dat          -                             
1.6592660  13.382   0.036  19.743   1.801    9.08  1.302 c  J014944+150106_v1.dat          -                             
1.6603679  13.217   0.038  24.175   2.701    9.14  0.674 c  J014944+150106_v1.dat          -                             
1.6649490  13.030   0.081  11.972   3.010    9.09  0.987 l  J014944+150106_v1.dat          -                             
1.6665124  13.230   0.090  17.138   4.229    9.01  1.100 l  J014944+150106_v1.dat          -                             
1.6677254  13.195   0.050  24.066   3.715    9.28  0.968 c  J014944+150106_v1.dat          -                             
1.6684857  12.925   0.056  25.127   4.057    9.68  0.515 c  J014944+150106_v1.dat          -                             
1.6733830  13.127   0.106  16.963   4.657   10.27  1.084 l  J014944+150106_v1.dat          -                             
1.6820723  12.924   0.051  18.496   2.517   10.03  0.648 c  J014944+150106_v1.dat          -                             
1.6889843  13.578   0.022  21.349   1.050   10.18  0.871 c  J014944+150106_v1.dat          -                             
1.6996946  12.742   0.088  26.008   6.598   10.95  0.675 c  J014944+150106_v1.dat          -                             
1.7016516  13.134   0.039  30.897   3.363   10.57  0.628 c  J014944+150106_v1.dat          -                             
1.7061416  12.791   0.000  18.759   0.000   10.44  0.981 l  J014944+150106_v1.dat          -                             
1.7076858  12.833   0.060  17.005   2.779   10.42  0.683 c  J014944+150106_v1.dat          -                             
1.7106076  12.740   0.091  18.198   4.586   10.50  1.023 c  J014944+150106_v1.dat          -                             
1.7126334  13.331   0.000  50.000   0.000   10.21  1.975 c  J014944+150106_v1.dat          -                             
1.7153525  12.613   0.099  27.537   7.736   10.09  0.367 c  J014944+150106_v1.dat          -                             
1.7162362  13.252   0.000  27.880   0.000    9.94  0.890 c  J014944+150106_v1.dat          -                             
1.7175328  12.833   0.000  47.226   0.000   10.01  0.683 c  J014944+150106_v1.dat          -                             
1.7180790  13.186   0.042  34.370   4.224   10.23  0.721 c  J014944+150106_v1.dat          -                             
1.7192345  13.430   0.026  32.788   2.559   10.69  0.747 c  J014944+150106_v1.dat          -                             
1.7196775  12.863   0.000  40.545   0.000   10.70  0.496 r  J014944+150106_v1.dat          -                             
1.7568784  13.520   0.023  28.542   1.952   10.59  0.827 c  J014944+150106_v1.dat          -                             
1.7594844  13.048   0.036  14.149   1.520   10.10  0.528 c  J014944+150106_v1.dat          -                             
1.7605477  13.156   0.086  22.018   5.115    9.97  0.791 l  J014944+150106_v1.dat          -                             
1.7609253  13.590   0.019  22.458   1.285    9.90  0.467 r  J014944+150106_v1.dat          -                             
