2.1792530  13.373   0.005  30.493   0.359   42.01  1.303 r  J015327-431137.dat             -                             
2.1816398  13.155   0.009  56.206   1.303   43.58  0.922 l  J015327-431137.dat             -                             
2.1934033  13.600   0.003  33.627   0.255   82.87  1.385 c  J015327-431137.dat             -                             
2.2172787  12.979   0.010  33.520   0.977   82.13  1.413 c  J015327-431137.dat             -                             
2.2280308  13.007   0.007  24.568   0.503   79.81  1.045 c  J015327-431137.dat             -                             
2.2298062  13.157   0.011  44.192   1.427   78.66  2.167 c  J015327-431137.dat             -                             
2.2339090  13.061   0.015  40.587   1.785   75.80  2.389 c  J015327-431137.dat             -                             
2.2350434  12.968   0.011  31.580   0.923   75.84  1.416 c  J015327-431137.dat             -                             
2.2389305  13.441   0.005  24.206   0.342   76.42  1.520 b  J015327-431137.dat             -                             
2.2424098  13.134   0.009  31.486   0.841   76.54  1.372 l  J015327-431137.dat             -                             
2.2443525  13.503   0.004  22.303   0.247   76.94  2.549 c  J015327-431137.dat             -                             
2.2456935  13.324   0.005  22.474   0.286   77.64  1.693 c  J015327-431137.dat             -                             
2.2543640  12.935   0.010  49.977   1.389   83.59  0.593 c  J015327-431137.dat             -                             
2.2649441  13.256   0.011  50.486   1.621   82.70  1.504 l  J015327-431137.dat             -                             
2.2721100  13.633   0.005  29.206   0.386   83.48  2.840 l  J015327-431137.dat             -                             
2.2803036  13.732   0.002  24.812   0.156   85.94  1.376 r  J015327-431137.dat             -                             
2.2976678  13.401   0.005  19.934   0.310   86.83  2.352 l  J015327-431137.dat             -                             
2.3019367  13.205   0.005  20.099   0.294   88.38  1.683 c  J015327-431137.dat             -                             
2.3033596  13.584   0.003  21.917   0.193   88.52  1.524 b  J015327-431137.dat             -                             
2.3079419  12.957   0.013  25.421   0.950   87.73  2.368 r  J015327-431137.dat             -                             
2.3098511  13.695   0.003  23.724   0.197   86.93  2.204 r  J015327-431137.dat             -                             
2.3108316  12.990   0.013  33.497   1.220   86.93  2.693 c  J015327-431137.dat             -                             
2.3126942  13.297   0.006  26.694   0.502   86.13  1.995 l  J015327-431137.dat             -                             
2.3139227  13.309   0.008  48.739   1.196   86.13  1.715 b  J015327-431137.dat             -                             
2.3166441  12.981   0.011  37.925   1.125   86.45  1.230 c  J015327-431137.dat             -                             
2.3203858  13.016   0.009  26.047   0.620   88.88  1.650 c  J015327-431137.dat             -                             
2.3252026  12.998   0.019  45.246   2.475   88.92  1.999 l  J015327-431137.dat             -                             
2.3404403  13.142   0.022  61.678   3.734   89.72  1.802 r  J015327-431137.dat             -                             
2.3419905  12.918   0.008  34.428   0.637   88.41  0.993 c  J015327-431137.dat             -                             
2.3435139  13.009   0.009  23.648   0.609   86.86  1.893 c  J015327-431137.dat             -                             
2.3640029  13.557   0.002  18.735   0.116   93.23  0.883 l  J015327-431137.dat             -                             
2.3647549  13.283   0.005  18.776   0.263   93.19  1.449 b  J015327-431137.dat             -                             
2.3732270  13.552   0.003  22.953   0.235   88.54  1.585 b  J015327-431137.dat             -                             
2.4044117  13.187   0.006  42.625   0.789   90.87  0.962 c  J015327-431137.dat             -                             
2.4061009  13.371   0.006  50.555   0.813   91.25  1.026 l  J015327-431137.dat             -                             
2.4108894  13.581   0.004  35.345   0.445   90.53  2.561 l  J015327-431137.dat             -                             
2.4116859  13.179   0.007  22.532   0.497   90.51  2.029 r  J015327-431137.dat             -                             
2.4157183  13.376   0.003  20.572   0.179   93.14  1.314 c  J015327-431137.dat             -                             
2.4284786  13.260   0.005  26.197   0.367   92.07  1.861 c  J015327-431137.dat             -                             
2.4353145  13.360   0.004  27.127   0.314   90.59  1.579 c  J015327-431137.dat             -                             
2.4409226  13.125   0.008  27.548   0.662   93.98  1.502 l  J015327-431137.dat             -                             
2.4606287  12.984   0.013  42.877   1.595   93.87  1.353 r  J015327-431137.dat             -                             
2.4668981  13.191   0.006  19.776   0.303   95.40  1.808 c  J015327-431137.dat             -                             
2.4681686  13.066   0.013  33.489   1.243   95.25  1.375 l  J015327-431137.dat             -                             
2.4761449  13.029   0.009  24.901   0.595   96.16  2.063 c  J015327-431137.dat             -                             
2.4800990  12.991   0.008  33.009   0.773   96.79  1.300 c  J015327-431137.dat             -                             
2.4863962  13.066   0.007  27.571   0.525   96.80  1.331 c  J015327-431137.dat             -                             
2.4944557  13.475   0.003  34.859   0.311   96.85  0.908 r  J015327-431137.dat             -                             
2.4957091  13.492   0.002  21.385   0.133   96.72  1.072 c  J015327-431137.dat             -                             
2.5000770  13.272   0.008  60.579   1.556   95.65  0.950 b  J015327-431137.dat             -                             
2.5141933  13.224   0.006  40.562   0.725   96.62  1.784 c  J015327-431137.dat             -                             
2.5179861  13.387   0.005  23.327   0.345   96.44  2.073 b  J015327-431137.dat             -                             
2.5324607  13.479   0.004  19.489   0.205   90.71  1.778 l  J015327-431137.dat             -                             
2.5349312  13.347   0.006  33.325   0.623   90.92  2.363 r  J015327-431137.dat             -                             
2.5374587  12.941   0.017  49.605   2.543   91.73  1.847 r  J015327-431137.dat             -                             
2.5660048  12.950   0.009  23.780   0.598   95.32  1.160 r  J015327-431137.dat             -                             
2.5859280  13.605   0.003  27.591   0.222   98.96  2.839 c  J015327-431137.dat             -                             
