2.4847239  13.115   0.000  31.600   0.000   12.35  0.852 l  J100841+362319_v1.dat          -                             
2.4972382  13.269   0.015  25.999   1.006   19.27  1.245 c  J100841+362319_v1.dat          -                             
2.4988104  13.474   0.012  32.509   1.100   19.93  1.149 c  J100841+362319_v1.dat          -                             
2.5138004  12.980   0.019   9.978   0.588   21.13  0.959 l  J100841+362319_v1.dat          -                             
2.5207592  13.211   0.016  12.350   0.553   20.31  1.063 l  J100841+362319_v1.dat          -                             
2.5325464  13.129   0.038  24.465   2.588   19.08  0.898 r  J100841+362319_v1.dat          -                             
2.5406137  13.582   0.010  28.312   0.820   18.08  0.884 r  J100841+362319_v1.dat          -                             
2.5425708  13.512   0.014  28.356   1.214   18.09  1.102 l  J100841+362319_v1.dat          -                             
2.5491883  13.088   0.025  27.281   1.860   20.24  1.345 c  J100841+362319_v1.dat          -                             
2.5528763  13.299   0.016  10.259   0.371   19.54  1.161 c  J100841+362319_v1.dat          -                             
2.5553258  13.026   0.033  33.297   3.303   19.51  1.227 c  J100841+362319_v1.dat          -                             
2.5617590  13.000   0.023  11.090   0.803   18.45  1.041 b  J100841+362319_v1.dat          -                             
2.5629804  13.177   0.030  35.811   3.312   17.68  1.236 c  J100841+362319_v1.dat          -                             
2.5646594  13.130   0.028  34.052   2.922   17.27  1.129 c  J100841+362319_v1.dat          -                             
2.5690831  13.852   0.011  25.536   0.525   18.03  1.380 c  J100841+362319_v1.dat          -                             
2.5735185  13.603   0.012  25.126   0.909   17.72  0.983 b  J100841+362319_v1.dat          -                             
2.5763046  13.659   0.011  29.101   0.744   18.13  1.464 c  J100841+362319_v1.dat          -                             
2.5790193  14.223   0.020  30.349   0.764   18.75  1.289 b  J100841+362319_v1.dat          -                             
2.5898624  13.433   0.013  24.707   0.889   19.48  1.077 l  J100841+362319_v1.dat          -                             
2.5904308  13.091   0.056  28.992   4.366   19.52  1.327 r  J100841+362319_v1.dat          me
2.5950968  13.719   0.008  31.486   0.619   20.84  1.258 c  J100841+362319_v1.dat          -                             
2.6013027  12.938   0.040  28.215   3.511   19.84  1.182 l  J100841+362319_v1.dat          -                             
2.6018141  13.073   0.042  40.876   5.354   19.62  1.239 c  J100841+362319_v1.dat          -                             
2.6035430  13.288   0.020  24.158   1.444   19.51  1.174 r  J100841+362319_v1.dat          -                             
2.6106577  13.185   0.024  18.435   1.407   17.31  1.099 b  J100841+362319_v1.dat          -                             
2.6116998  13.071   0.026  20.403   1.557   17.08  0.775 l  J100841+362319_v1.dat          -                             
2.6157258  13.522   0.010  27.507   0.658   18.19  0.879 c  J100841+362319_v1.dat          -                             
2.6183058  13.648   0.010  31.713   0.742   19.06  1.102 c  J100841+362319_v1.dat          -                             
