1.5434374  12.967   0.035  19.672   1.871   17.27  1.190 c  J222756-224302.dat             -                             
1.5450779  13.375   0.048  34.474   4.552   17.96  1.940 c  J222756-224302.dat             -                             
1.5523988  13.311   0.063  50.779   9.449   18.15  1.671 c  J222756-224302.dat             -                             
1.5549958  13.750   0.016  31.328   1.142   18.90  2.614 c  J222756-224302.dat             -                             
1.5575752  12.789   0.057  38.501   3.224   20.42  1.476 c  J222756-224302.dat             -                             
1.5588452  13.109   0.061  67.942  12.728   20.85  1.344 c  J222756-224302.dat             -                             
1.5622878  13.156   0.038  54.532   6.262   20.91  1.140 c  J222756-224302.dat             -                             
1.5682013  12.982   0.062  57.523  10.917   21.58  1.260 c  J222756-224302.dat             -                             
1.5727265  12.975   0.046  38.748   5.222   22.91  1.478 c  J222756-224302.dat             -                             
1.5762357  13.017   0.044  35.611   4.482   23.93  0.891 r  J222756-224302.dat             -                             
1.5775708  13.468   0.011  27.840   0.808   24.12  1.205 c  J222756-224302.dat             -                             
1.5840465  13.211   0.032  29.465   2.729   24.40  2.776 c  J222756-224302.dat             -                             
1.5867810  12.645   0.073  50.079   2.690   24.52  1.443 c  J222756-224302.dat             -                             
1.5884819  13.501   0.009  24.644   0.549   25.13  0.820 c  J222756-224302.dat             -                             
1.5903518  12.943   0.040  46.435   5.371   25.43  1.180 c  J222756-224302.dat             -                             
1.5911563  13.269   0.017   8.966   0.414   25.91  2.007 b  J222756-224302.dat             -                             
1.5922422  13.762   0.011  33.068   0.850   26.35  2.614 c  J222756-224302.dat             -                             
1.5933960  13.093   0.033  42.016   3.752   26.31  1.994 c  J222756-224302.dat             -                             
1.6036266  13.009   0.052  38.000   5.641   26.98  0.968 l  J222756-224302.dat             -                             
1.6043348  13.921   0.010  33.126   0.954   27.03  2.373 b  J222756-224302.dat             -                             
1.6059568  13.778   0.011  30.483   0.900   27.06  2.252 r  J222756-224302.dat             -                             
1.6087315  12.871   0.052  50.507   7.603   28.35  1.398 c  J222756-224302.dat             -                             
1.6184270  13.245   0.055  42.802   5.602   28.65  1.501 c  J222756-224302.dat             -                             
1.6212780  13.249   0.016  31.931   1.488   29.27  1.050 c  J222756-224302.dat             -                             
1.6288886  12.778   0.054  52.091   8.271   32.19  1.113 c  J222756-224302.dat             -                             
1.6366047  13.181   0.072  96.175  18.804   31.49  0.798 c  J222756-224302.dat             -                             
