3.6131770  13.758   0.004  39.466   0.432  -14.28  0.498 b  J144331+272436.dat             -                             
3.6163788  13.466   0.016  37.332   1.322   11.63  1.325 r  J144331+272436.dat             -                             
3.6182494  13.300   0.010  20.634   0.585   24.24  0.758 l  J144331+272436.dat             -                             
3.6189397  13.199   0.021  30.836   1.901   24.29  1.172 r  J144331+272436.dat             -                             
3.6228244  13.119   0.057  42.306   5.619   32.33  0.875 l  J144331+272436.dat             -                             
3.6243812  13.982   0.006  33.791   0.533   32.31  1.215 b  J144331+272436.dat             -                             
3.6276672  13.677   0.007  29.932   0.298   30.84  1.043 l  J144331+272436.dat             -                             
3.6323543  13.724   0.011  32.684   1.002   30.85  2.103 r  J144331+272436.dat             -                             
3.6336528  13.168   0.048  30.611   3.415   31.02  0.873 l  J144331+272436.dat             -                             
3.6342650  13.566   0.008  36.576   0.920   31.02  0.758 b  J144331+272436.dat             -                             
3.6353665  13.155   0.046  25.623   3.418   31.02  1.071 b  J144331+272436.dat             -                             
3.6390062  13.357   0.014  22.331   0.875   31.02  1.601 r  J144331+272436.dat             -                             
3.6406949  13.292   0.026  74.320   5.998   30.65  1.190 c  J144331+272436.dat             -                             
3.6420435  13.175   0.014  24.554   0.988   29.96  1.273 c  J144331+272436.dat             -                             
3.6438210  13.186   0.036  48.547   4.608   29.31  0.744 l  J144331+272436.dat             -                             
3.6448796  13.342   0.010  21.483   0.646   29.29  0.783 b  J144331+272436.dat             -                             
3.6708461  12.770   0.058  47.797   7.926   30.17  1.634 c  J144331+272436.dat             -                             
3.6733610  13.963   0.015  21.444   0.532   30.62  1.993 l  J144331+272436.dat             -                             
3.6744750  13.738   0.011  20.350   0.542   30.62  1.700 r  J144331+272436.dat             -                             
3.6801601  13.621   0.009  26.526   0.662   29.49  1.079 l  J144331+272436.dat             -                             
3.6838386  13.453   0.014  36.087   1.414   30.68  1.209 l  J144331+272436.dat             -                             
3.6846702  13.610   0.008  25.211   0.610   30.68  1.091 b  J144331+272436.dat             -                             
3.6859793  14.210   0.013  28.867   0.503   30.68  1.236 b  J144331+272436.dat             -                             
3.6876931  14.087   0.010  24.972   0.313   30.68  0.712 r  J144331+272436.dat             -                             
3.6918274  13.560   0.006  26.931   0.468   31.36  0.612 b  J144331+272436.dat             -                             
3.6987362  13.865   0.006  27.066   0.423   31.37  1.082 b  J144331+272436.dat             -                             
3.7081702  14.291   0.014  34.793   0.669   30.96  1.712 b  J144331+272436.dat             -                             
3.7193511  13.086   0.028  26.318   2.160   31.02  0.838 r  J144331+272436.dat             -                             
3.7228320  13.320   0.015  28.743   1.276   31.87  1.360 l  J144331+272436.dat             -                             
3.7237522  13.263   0.012  31.164   1.128   31.86  0.523 r  J144331+272436.dat             -                             
3.7258474  14.693   0.046  28.460   0.753   30.40  1.902 b  J144331+272436.dat             -                             
3.7303649  13.134   0.030  24.569   2.202   30.38  0.641 b  J144331+272436.dat             -                             
3.7316520  13.363   0.015  24.217   1.016   30.31  2.071 r  J144331+272436.dat             -                             
3.7334664  13.252   0.011  27.751   0.834   28.42  1.092 c  J144331+272436.dat             -                             
3.7398346  13.548   0.011  25.001   0.680   20.50  0.954 c  J144331+272436.dat             -                             
3.7456943  14.514   0.030  42.549   1.194   20.16  1.437 b  J144331+272436.dat             -                             
3.7467483  13.192   0.065  19.451   2.592   20.16  0.517 r  J144331+272436.dat             -                             
3.7573033  13.974   0.015  27.384   0.816   19.97  1.181 r  J144331+272436.dat             -                             
3.7682013  13.639   0.011  26.329   0.780   18.98  0.732 l  J144331+272436.dat             -                             
3.7692094  13.486   0.021  27.076   1.865   18.98  0.641 b  J144331+272436.dat             -                             
3.7701908  14.081   0.025  25.577   1.019   18.98  1.659 b  J144331+272436.dat             -                             
3.7739161  13.973   0.011  40.287   1.241   19.08  1.505 b  J144331+272436.dat             -                             
3.7796421  13.627   0.014  32.499   1.446   19.37  1.369 b  J144331+272436.dat             -                             
3.7806886  13.203   0.023   9.788   0.686   19.37  1.516 b  J144331+272436.dat             -                             
3.7810735  12.964   0.032  12.179   1.193   19.37  1.442 r  J144331+272436.dat             -                             
3.7825425  13.533   0.012  25.829   0.949   19.50  0.762 b  J144331+272436.dat             -                             
3.7832740  13.150   0.038  25.960   2.971   19.50  0.614 b  J144331+272436.dat             -                             
3.7896961  13.366   0.016  57.339   2.679   19.78  0.703 c  J144331+272436.dat             -                             
3.7926524  14.439   0.017  51.707   1.250   20.17  1.426 l  J144331+272436.dat             -                             
3.7970814  13.565   0.015  28.936   1.223   20.17  0.880 r  J144331+272436.dat             -                             
3.7993760  14.198   0.026  29.708   0.798   20.35  2.052 c  J144331+272436.dat             -                             
3.8035853  13.934   0.009  33.117   0.802   21.55  1.072 b  J144331+272436.dat             -                             
3.8193351  13.644   0.013  34.581   1.443   22.91  2.145 b  J144331+272436.dat             -                             
3.8295272  14.199   0.019  27.631   0.673   22.96  1.707 b  J144331+272436.dat             -                             
3.8390906  13.089   0.021  28.035   1.817   23.76  0.435 b  J144331+272436.dat             -                             
3.8403469  13.620   0.012  54.278   1.874   23.77  1.379 r  J144331+272436.dat             -                             
3.8432182  13.874   0.009  38.901   0.958   25.55  1.940 l  J144331+272436.dat             -                             
3.8470178  14.136   0.018  31.499   1.190   25.76  2.030 b  J144331+272436.dat             -                             
3.8493042  13.498   0.011  31.782   1.126   25.77  0.977 b  J144331+272436.dat             -                             
3.8507933  14.225   0.011  40.782   1.199   25.78  1.109 b  J144331+272436.dat             -                             
3.8601810  14.585   0.032  45.033   1.334   28.60  2.592 b  J144331+272436.dat             -                             
3.8620082  14.039   0.016  27.783   0.846   28.60  2.528 b  J144331+272436.dat             -                             
3.8684407  14.142   0.020  25.734   0.557   28.53  2.712 c  J144331+272436.dat             -                             
3.8833486  13.799   0.011  23.138   0.449   29.07  2.105 c  J144331+272436.dat             -                             
3.8855445  13.033   0.022  40.660   2.549   28.71  0.762 c  J144331+272436.dat             -                             
3.8871332  13.740   0.009  29.283   0.595   28.71  1.831 c  J144331+272436.dat             -                             
3.8884591  13.223   0.018  28.156   1.484   28.71  1.113 r  J144331+272436.dat             -                             
3.8918578  13.585   0.016  38.952   1.630   29.18  1.081 l  J144331+272436.dat             -                             
3.8941881  14.313   0.026  32.655   0.959   29.18  2.526 b  J144331+272436.dat             -                             
3.8961441  14.531   0.042  32.222   1.057   29.18  2.135 b  J144331+272436.dat             -                             
3.8982507  14.334   0.014  38.501   0.674   29.19  0.865 b  J144331+272436.dat             -                             
3.9069361  13.864   0.009  27.584   0.675   29.22  1.486 b  J144331+272436.dat             -                             
3.9168239  14.032   0.013  22.717   0.442   29.15  1.394 l  J144331+272436.dat             -                             
3.9281048  13.309   0.010  29.253   0.884   29.11  0.702 r  J144331+272436.dat             -                             
3.9295876  13.183   0.021  45.401   2.915   29.06  0.812 c  J144331+272436.dat             -                             
3.9322019  13.492   0.046  91.818   9.303   28.46  0.677 l  J144331+272436.dat             -                             
3.9336815  13.899   0.011  22.374   0.530   28.47  1.988 b  J144331+272436.dat             -                             
3.9355180  14.025   0.008  25.368   0.374   28.47  0.748 b  J144331+272436.dat             -                             
3.9368655  13.612   0.009  21.679   0.578   28.48  1.439 b  J144331+272436.dat             -                             
3.9387574  13.166   0.027  26.203   1.841   29.42  0.546 l  J144331+272436.dat             -                             
3.9392726  13.063   0.014  15.020   0.618   29.41  0.578 r  J144331+272436.dat             -                             
3.9410946  13.909   0.008  32.411   0.474   28.98  1.341 c  J144331+272436.dat             -                             
3.9425254  13.059   0.030  30.526   2.805   28.82  0.719 b  J144331+272436.dat             -                             
3.9435142  13.305   0.018  23.225   1.290   28.84  1.827 b  J144331+272436.dat             -                             
3.9508878  14.477   0.022  38.088   0.789   28.85  1.928 r  J144331+272436.dat             -                             
3.9540054  13.931   0.010  33.726   0.789   30.00  2.314 l  J144331+272436.dat             -                             
3.9609850  13.922   0.008  30.461   0.576   30.97  1.535 b  J144331+272436.dat             -                             
3.9626000  13.932   0.011  24.076   0.588   30.98  2.041 b  J144331+272436.dat             -                             
3.9662514  13.620   0.008  31.568   0.804   31.00  1.242 b  J144331+272436.dat             -                             
3.9685645  13.984   0.010  28.676   0.592   31.01  2.297 b  J144331+272436.dat             -                             
3.9714051  14.526   0.020  39.363   0.714   31.54  2.107 l  J144331+272436.dat             -                             
3.9862926  14.021   0.011  26.683   0.527   33.12  1.769 l  J144331+272436.dat             -                             
3.9895982  13.982   0.017  25.099   0.787   33.13  1.948 b  J144331+272436.dat             -                             
3.9910794  13.873   0.009  28.069   0.682   33.14  1.720 b  J144331+272436.dat             -                             
3.9931705  13.107   0.019  22.593   1.253   33.14  1.014 r  J144331+272436.dat             -                             
3.9949560  13.674   0.009  33.761   0.710   34.45  1.731 c  J144331+272436.dat             -                             
3.9968279  13.346   0.012  25.876   0.994   35.08  1.026 b  J144331+272436.dat             -                             
3.9977466  13.232   0.015  22.434   1.088   35.09  1.042 b  J144331+272436.dat             -                             
4.0081328  13.272   0.035  76.141   7.386   35.67  0.849 c  J144331+272436.dat             -                             
4.0198215  13.161   0.023  31.516   2.191   39.40  1.043 b  J144331+272436.dat             -                             
4.0447675  14.301   0.024  24.426   0.565   39.38  1.792 b  J144331+272436.dat             -                             
4.0472783  13.619   0.006  31.984   0.556   39.38  0.986 r  J144331+272436.dat             -                             
4.0510793  12.967   0.025  31.582   2.333   38.92  1.194 r  J144331+272436.dat             -                             
4.0588220  13.758   0.004  29.854   0.376   39.98  0.760 b  J144331+272436.dat             -                             
4.0636062  13.120   0.034  78.924   7.993   40.59  0.889 c  J144331+272436.dat             -                             
4.0667022  12.994   0.013  19.839   0.730   40.60  1.151 c  J144331+272436.dat             -                             
4.0680940  13.375   0.011  23.957   0.732   40.55  1.218 l  J144331+272436.dat             -                             
4.0733032  13.017   0.017  23.332   1.232   40.54  1.018 b  J144331+272436.dat             -                             
4.1069254  14.465   0.033  24.279   0.552   38.88  1.833 b  J144331+272436.dat             -                             
4.1111322  13.962   0.005  25.841   0.264   38.87  0.680 b  J144331+272436.dat             -                             
4.1209531  13.856   0.007  23.615   0.394   38.87  1.709 b  J144331+272436.dat             -                             
4.1229278  13.445   0.011  31.381   1.060   38.87  1.074 b  J144331+272436.dat             -                             
4.1366983  13.475   0.010  27.285   0.766   38.38  1.608 l  J144331+272436.dat             -                             
4.1390720  14.258   0.010  37.726   0.567   38.37  2.329 r  J144331+272436.dat             -                             
4.1422831  14.317   0.020  23.845   0.446   37.19  1.073 b  J144331+272436.dat             -                             
4.1630132  13.191   0.029  48.582   3.787   37.70  0.794 l  J144331+272436.dat             -                             
4.1636975  13.079   0.046  27.007   3.792   37.71  2.941 r  J144331+272436.dat             -                             
4.1724805  13.909   0.007  20.752   0.226   35.62  0.552 b  J144331+272436.dat             -                             
4.1769878  14.500   0.025  24.277   0.365   34.85  1.480 c  J144331+272436.dat             -                             
4.1957214  13.234   0.038  28.060   3.142   17.70  0.370 b  J144331+272436.dat             -                             
4.1992458  13.392   0.017  19.874   1.021   15.45  0.585 c  J144331+272436.dat             -                             
4.2007039  13.259   0.024  20.503   1.303   11.31  0.577 c  J144331+272436.dat             -                             
4.2460649  14.350   0.019  50.184   1.508   17.93  1.401 b  J144331+272436.dat             -                             
4.2485250  14.743   0.089  29.164   1.369   17.98  1.548 b  J144331+272436.dat             -                             
4.2507796  13.576   0.011  22.234   0.682   22.31  0.740 l  J144331+272436.dat             -                             
4.2637844  13.272   0.043  79.265   9.183   34.23  1.332 c  J144331+272436.dat             -                             
4.2728039  13.547   0.006  20.694   0.369   40.20  0.916 r  J144331+272436.dat             -                             
4.2906086  13.495   0.009  31.475   0.823   41.05  1.905 r  J144331+272436.dat             -                             
4.2921923  13.107   0.010  22.199   0.621   41.86  1.129 c  J144331+272436.dat             -                             
4.2991144  13.587   0.005  30.930   0.481   42.23  0.757 b  J144331+272436.dat             -                             
4.3259839  13.378   0.008  22.175   0.541   45.55  1.730 r  J144331+272436.dat             -                             
4.3302016  13.236   0.014  28.420   1.170   33.65  1.792 l  J144331+272436.dat             -                             
4.3316238  13.133   0.016  29.685   1.358   33.59  1.431 r  J144331+272436.dat             -                             
4.3336677  13.104   0.013  22.694   0.840   25.63  2.234 c  J144331+272436.dat             -                             
