1.9876534  13.149   0.013  20.623   0.739   25.46  1.357 c  J135038-251216_v1.dat          -                             
1.9890202  13.141   0.015  27.402   1.260   25.01  0.755 c  J135038-251216_v1.dat          -                             
1.9939570  13.052   0.021  24.908   1.596   27.75  0.786 l  J135038-251216_v1.dat          -                             
1.9999548  13.185   0.016  30.818   1.559   29.87  1.364 b  J135038-251216_v1.dat          -                             
2.0029869  13.582   0.007  24.049   0.485   31.69  1.059 l  J135038-251216_v1.dat          -                             
2.0050666  13.108   0.024  38.347   2.863   31.25  0.912 b  J135038-251216_v1.dat          -                             
2.0060360  13.317   0.010  32.723   0.959   30.95  1.207 c  J135038-251216_v1.dat          -                             
2.0095013  13.009   0.018  24.552   1.318   29.09  1.193 c  J135038-251216_v1.dat          -                             
2.0312657  13.579   0.006  30.520   0.561   31.71  0.955 l  J135038-251216_v1.dat          -                             
2.0332192  13.103   0.019  26.537   1.536   31.75  1.161 r  J135038-251216_v1.dat          -                             
2.0342499  12.971   0.017  28.566   1.445   33.64  0.861 c  J135038-251216_v1.dat          -                             
2.0388455  13.025   0.020  26.490   1.563   30.77  0.840 r  J135038-251216_v1.dat          -                             
2.0482444  12.986   0.000  22.173   0.000   27.73  0.741 c  J135038-251216_v1.dat          -                             
2.0542805  13.745   0.006  24.591   0.287   29.06  0.993 c  J135038-251216_v1.dat          -                             
2.0717523  13.096   0.036  35.745   3.559   29.44  1.057 l  J135038-251216_v1.dat          -                             
2.0810000  13.146   0.000  25.520   0.000   27.69  1.228 l  J135038-251216_v1.dat          -                             
2.0818424  14.024   0.007  23.659   0.249   27.70  1.394 c  J135038-251216_v1.dat          -                             
2.0888938  13.857   0.005  29.778   0.410   28.19  1.124 b  J135038-251216_v1.dat          -                             
2.1050227  13.416   0.007  19.483   0.330   33.72  1.081 c  J135038-251216_v1.dat          -                             
2.1388124  13.560   0.006  30.816   0.515   38.69  0.826 l  J135038-251216_v1.dat          -                             
2.1394482  13.083   0.013  21.093   0.845   38.69  0.800 r  J135038-251216_v1.dat          -                             
2.1682368  13.674   0.005  30.574   0.453   36.20  1.132 l  J135038-251216_v1.dat          -                             
2.1717500  13.042   0.016  20.243   0.949   38.67  0.783 l  J135038-251216_v1.dat          -                             
2.1798822  13.112   0.013  22.323   0.814   34.55  1.184 c  J135038-251216_v1.dat          -                             
2.1951782  13.050   0.014  21.340   0.860   36.47  0.956 c  J135038-251216_v1.dat          -                             
2.2308181  13.182   0.010  23.323   0.685   34.74  0.966 c  J135038-251216_v1.dat          -                             
2.2322361  13.316   0.009  32.883   0.959   36.48  0.963 b  J135038-251216_v1.dat          -                             
2.2482406  13.306   0.008  21.659   0.519   41.47  1.082 r  J135038-251216_v1.dat          -                             
2.2514794  13.210   0.011  19.645   0.580   34.51  1.370 c  J135038-251216_v1.dat          -                             
2.2532348  13.302   0.010  21.596   0.612   32.42  1.173 r  J135038-251216_v1.dat          -                             
2.2558131  13.282   0.008  23.089   0.507   34.96  1.163 c  J135038-251216_v1.dat          -                             
2.2585051  13.147   0.010  22.231   0.665   38.46  1.066 c  J135038-251216_v1.dat          -                             
2.2599200  13.097   0.014  31.020   1.234   38.24  1.092 c  J135038-251216_v1.dat          -                             
2.2875951  13.007   0.012  17.260   0.617   33.38  0.893 c  J135038-251216_v1.dat          -                             
2.2887174  13.090   0.026  30.009   2.167   34.03  0.993 l  J135038-251216_v1.dat          -                             
2.3022350  13.263   0.009  27.613   0.748   35.63  1.070 c  J135038-251216_v1.dat          -                             
2.3050367  13.552   0.005  27.788   0.395   34.90  0.718 r  J135038-251216_v1.dat          -                             
2.3088714  13.558   0.007  20.974   0.362   27.50  1.253 c  J135038-251216_v1.dat          -                             
2.3143554  13.425   0.009  20.118   0.534   25.60  0.954 r  J135038-251216_v1.dat          -                             
2.3156184  13.404   0.011  34.986   1.226   25.20  0.676 b  J135038-251216_v1.dat          -                             
