2.3010399  13.997   0.055  13.645   0.736    6.17  1.097 r  J020455+364917_v1.dat          -                             
2.3024588  13.322   0.000  36.726   0.000    9.34  0.755 l  J020455+364917_v1.dat          -                             
2.3028891  13.507   0.025  31.902   2.320    9.69  1.107 r  J020455+364917_v1.dat          -                             
2.3047256  13.016   0.038  22.895   2.327   11.42  0.969 c  J020455+364917_v1.dat          -                             
2.3059578  13.204   0.000  50.000   0.000   12.24  1.188 c  J020455+364917_v1.dat          -                             
2.3068922  13.995   0.019  23.448   0.845   12.57  1.091 b  J020455+364917_v1.dat          -                             
2.3129816  13.176   0.037  25.116   2.902   11.67  1.227 b  J020455+364917_v1.dat          -                             
2.3139755  13.628   0.018  20.732   1.007   11.63  1.244 r  J020455+364917_v1.dat          -                             
2.3149215  13.178   0.028  23.136   1.773   11.56  1.080 c  J020455+364917_v1.dat          -                             
2.3197407  14.006   0.035  15.834   0.554   12.00  0.723 c  J020455+364917_v1.dat          -                             
2.3202576  13.054   0.122  38.564  12.494   11.97  0.972 r  J020455+364917_v1.dat          -                             
2.3224818  13.729   0.014  37.472   1.535   11.47  0.647 l  J020455+364917_v1.dat          -                             
2.3275760  13.132   0.085  24.022   5.963   11.77  1.413 b  J020455+364917_v1.dat          -                             
2.3304284  12.993   0.078  31.956   7.463   11.86  1.194 r  J020455+364917_v1.dat          -                             
2.3361226  13.718   0.014  28.159   0.930   12.97  1.289 c  J020455+364917_v1.dat          -                             
2.3393057  14.183   0.025  27.126   0.818   11.97  1.040 r  J020455+364917_v1.dat          -                             
2.3402431  13.216   0.094  50.000  13.535   11.96  0.701 c  J020455+364917_v1.dat          me
2.3407217  13.080   0.042  27.601   3.624   11.65  0.582 c  J020455+364917_v1.dat          -                             
2.3431036  13.776   0.012  33.772   0.992   12.05  1.024 c  J020455+364917_v1.dat          -                             
2.3447077  13.545   0.015  25.811   1.032   12.28  1.231 c  J020455+364917_v1.dat          -                             
2.3456196  13.380   0.019  28.359   1.675   12.36  0.909 c  J020455+364917_v1.dat          -                             
2.3471314  13.162   0.000  50.000   0.000   12.85  0.903 c  J020455+364917_v1.dat          -                             
2.3596953  13.202   0.037  20.834   2.291   11.71  1.042 r  J020455+364917_v1.dat          -                             
2.3697362  13.339   0.020  19.098   1.001   10.98  0.832 c  J020455+364917_v1.dat          -                             
2.3709214  13.396   0.000  34.695   0.000   11.00  1.015 c  J020455+364917_v1.dat          -                             
2.3783720  13.394   0.000  28.643   0.000   10.35  1.272 c  J020455+364917_v1.dat          -                             
2.3790650  12.998   0.068  20.050   4.155    9.99  1.499 c  J020455+364917_v1.dat          -                             
2.3811387  13.576   0.040  46.528   5.558   10.13  0.690 b  J020455+364917_v1.dat          -                             
2.3823922  13.777   0.018  20.092   0.902   10.00  1.095 b  J020455+364917_v1.dat          -                             
2.3837193  13.088   0.059  37.295   6.669    9.48  1.410 c  J020455+364917_v1.dat          -                             
2.3860024  13.520   0.034   9.958   0.644    9.66  1.354 b  J020455+364917_v1.dat          -                             
2.3871134  13.479   0.068  22.758   4.009    9.25  0.996 l  J020455+364917_v1.dat          -                             
2.3917145  14.420   0.053  35.015   1.967    9.20  1.286 b  J020455+364917_v1.dat          -                             
2.3942818  14.140   0.067  20.735   1.872    9.10  1.289 r  J020455+364917_v1.dat          -                             
2.4002309  13.369   0.000  44.484   0.000    8.35  1.040 c  J020455+364917_v1.dat          -                             
2.4022739  13.681   0.023  26.390   1.387    7.80  1.374 c  J020455+364917_v1.dat          -                             
2.4030490  13.434   0.030  10.751   0.648    7.99  0.892 c  J020455+364917_v1.dat          -                             
2.4042467  13.827   0.023  24.476   1.552    8.04  1.092 l  J020455+364917_v1.dat          -                             
2.4067342  13.474   0.102  50.000  11.211    7.96  0.721 c  J020455+364917_v1.dat          me
2.4074920  13.781   0.016  29.984   1.129    7.74  0.830 c  J020455+364917_v1.dat          -                             
2.4091517  13.280   0.083  42.860  10.880    8.35  1.162 c  J020455+364917_v1.dat          -                             
2.4102784  14.204   0.038  28.932   1.410    8.40  1.291 b  J020455+364917_v1.dat          -                             
2.4112233  13.172   0.000  50.000   0.000    8.73  1.013 c  J020455+364917_v1.dat          -                             
2.4148673  13.118   0.090  13.586   3.015    9.02  1.166 r  J020455+364917_v1.dat          -                             
2.4154523  13.584   0.039   9.626   0.612    9.08  0.932 b  J020455+364917_v1.dat          -                             
2.4177934  14.059   0.176  10.337   1.341    9.12  1.527 b  J020455+364917_v1.dat          -                             
2.4258056  13.240   0.031  34.100   3.283    9.37  0.645 c  J020455+364917_v1.dat          -                             
2.4279323  13.653   0.047   9.511   0.653    9.63  1.054 l  J020455+364917_v1.dat          -                             
2.4286590  13.945   0.042  16.342   0.892    9.69  1.182 l  J020455+364917_v1.dat          -                             
2.4292658  13.153   0.000  23.563   0.000    9.72  0.740 r  J020455+364917_v1.dat          -                             
2.4383900  13.259   0.000  39.137   0.000    9.11  1.528 b  J020455+364917_v1.dat          -                             
2.4390274  13.217   0.097  50.000   2.680    9.10  1.489 c  J020455+364917_v1.dat          me
2.4403100  13.928   0.015  33.662   1.479    9.06  1.086 b  J020455+364917_v1.dat          -                             
2.4413058  13.382   0.099  50.000  13.097    9.15  0.623 c  J020455+364917_v1.dat          -                             
2.4921360  12.854   0.084  39.755   9.914   10.42  0.681 c  J020455+364917_v1.dat          -                             
2.4944515  12.747   0.079  23.436   5.030   10.63  1.180 c  J020455+364917_v1.dat          -                             
2.4953349  12.921   0.000  50.000   0.000   10.56  0.654 c  J020455+364917_v1.dat          -                             
2.4958514  12.894   0.050  28.987   4.274   10.59  0.565 c  J020455+364917_v1.dat          -                             
2.4983821  13.016   0.000  50.000   0.000   10.15  0.652 c  J020455+364917_v1.dat          -                             
2.5042817  13.206   0.043  14.382   1.662   10.86  0.652 l  J020455+364917_v1.dat          -                             
2.5124771  13.212   0.064  29.622   5.753   11.14  0.955 c  J020455+364917_v1.dat          -                             
2.5161882  13.316   0.036  20.128   2.007   11.04  0.943 l  J020455+364917_v1.dat          -                             
2.5172526  14.237   0.025  33.995   1.253   10.90  1.069 b  J020455+364917_v1.dat          -                             
2.5207045  14.144   0.022  30.956   0.812    9.91  0.938 c  J020455+364917_v1.dat          -                             
2.5226536  13.376   0.000  34.382   0.000    9.27  0.828 c  J020455+364917_v1.dat          -                             
2.5236311  13.068   0.000  43.818   0.000    9.02  1.327 c  J020455+364917_v1.dat          -                             
2.5247829  12.995   0.104  31.021   8.443    8.76  0.436 l  J020455+364917_v1.dat          -                             
2.5268545  13.351   0.040  30.740   3.506    9.03  1.237 r  J020455+364917_v1.dat          -                             
2.5280211  13.316   0.042  22.667   2.402    9.28  0.535 l  J020455+364917_v1.dat          -                             
2.5284571  13.966   0.013  37.847   1.564    9.28  0.729 b  J020455+364917_v1.dat          -                             
2.5308447  14.569   0.071  30.299   1.446    9.41  1.143 r  J020455+364917_v1.dat          -                             
2.5345204  13.276   0.058  43.268   7.610    9.60  1.078 c  J020455+364917_v1.dat          -                             
2.5367579  13.664   0.020  22.483   1.011    9.70  1.334 c  J020455+364917_v1.dat          -                             
2.5395817  13.916   0.026  22.401   0.875   10.53  1.360 c  J020455+364917_v1.dat          -                             
2.5455699  14.329   0.030  35.058   1.052   10.10  1.058 c  J020455+364917_v1.dat          -                             
2.5479384  13.472   0.019  28.063   1.316   10.00  1.120 c  J020455+364917_v1.dat          -                             
2.5560256  13.072   0.000  38.631   0.000   10.24  0.998 r  J020455+364917_v1.dat          -                             
2.5575398  13.114   0.047  18.192   2.425   10.28  0.629 l  J020455+364917_v1.dat          -                             
2.5580445  13.596   0.019  23.093   1.261   10.32  0.833 r  J020455+364917_v1.dat          -                             
2.5611942  13.121   0.036   8.860   0.744   10.22  1.223 c  J020455+364917_v1.dat          -                             
2.5638528  13.087   0.044  19.064   2.553    9.72  0.728 c  J020455+364917_v1.dat          -                             
2.5655488  13.300   0.030  23.340   1.779    9.21  1.183 c  J020455+364917_v1.dat          -                             
2.5693441  13.066   0.045  24.256   3.238    8.68  0.942 c  J020455+364917_v1.dat          -                             
2.5699730  12.844   0.061  12.810   2.241    8.92  1.336 b  J020455+364917_v1.dat          -                             
2.5706179  13.172   0.000  50.000   0.000    9.18  1.021 r  J020455+364917_v1.dat          me
2.5712413  13.185   0.060  15.943   2.685    9.37  1.842 c  J020455+364917_v1.dat          -                             
2.5753608  14.626   0.071  24.234   0.914    9.26  0.821 c  J020455+364917_v1.dat          -                             
2.5768168  13.318   0.024  11.018   0.757    9.18  0.851 l  J020455+364917_v1.dat          -                             
2.5773987  13.698   0.045  11.150   0.839    9.12  1.410 b  J020455+364917_v1.dat          -                             
2.5777891  13.170   0.038  12.872   1.622    8.99  0.942 b  J020455+364917_v1.dat          -                             
2.5787587  14.112   0.031  27.478   1.661    8.78  1.467 r  J020455+364917_v1.dat          -                             
2.5796386  13.157   0.037  18.569   2.012    8.45  0.375 l  J020455+364917_v1.dat          -                             
2.5801969  13.957   0.018  23.112   0.768    8.40  0.728 b  J020455+364917_v1.dat          -                             
2.5815630  14.729   0.080  25.426   0.978    8.30  1.112 c  J020455+364917_v1.dat          -                             
2.5827726  12.977   0.046  13.734   1.875    8.45  1.042 l  J020455+364917_v1.dat          -                             
2.5856235  13.268   0.051  13.981   2.180    8.93  0.924 b  J020455+364917_v1.dat          -                             
2.5865829  13.208   0.040  12.089   1.450    9.59  1.468 l  J020455+364917_v1.dat          -                             
2.5874048  13.373   0.036  13.608   1.480    9.77  1.449 l  J020455+364917_v1.dat          -                             
2.5911618  12.897   0.054  17.991   2.857    9.89  0.716 r  J020455+364917_v1.dat          -                             
2.5943152  13.390   0.023  28.315   1.778   11.58  1.303 c  J020455+364917_v1.dat          -                             
2.5980756  14.525   0.046  32.846   1.236   11.60  0.899 r  J020455+364917_v1.dat          -                             
