3.0451131  13.179   0.020  22.778   1.440   22.78  0.543 b  J113418+574204_v1.dat          -                             
3.0507787  13.056   0.041  32.371   3.692   23.25  0.579 l  J113418+574204_v1.dat          -                             
3.0515752  13.395   0.016  32.727   1.524   22.98  0.854 r  J113418+574204_v1.dat          -                             
3.0538725  13.214   0.041  43.296   5.483   21.22  1.102 c  J113418+574204_v1.dat          -                             
3.0613269  13.659   0.011  23.245   0.576   20.50  1.174 c  J113418+574204_v1.dat          -                             
3.0624024  13.412   0.014  24.235   0.977   20.43  1.038 c  J113418+574204_v1.dat          -                             
3.0721648  14.064   0.010  27.896   0.526   22.55  1.187 l  J113418+574204_v1.dat          -                             
3.0814373  13.120   0.116  49.461  14.749   21.38  0.973 l  J113418+574204_v1.dat          -                             
3.0866354  13.682   0.010  32.866   0.954   21.18  0.920 r  J113418+574204_v1.dat          -                             
3.0941611  14.458   0.037  27.948   0.851   19.37  1.273 b  J113418+574204_v1.dat          -                             
3.0982434  13.383   0.011  32.219   0.990   22.27  0.786 c  J113418+574204_v1.dat          -                             
3.0994980  13.023   0.018  24.957   1.276   23.16  0.496 c  J113418+574204_v1.dat          -                             
3.1009628  13.273   0.022  28.451   1.826   23.30  1.065 l  J113418+574204_v1.dat          -                             
3.1153776  13.243   0.021  31.125   1.900   22.89  1.180 c  J113418+574204_v1.dat          -                             
3.1216864  13.039   0.038  28.585   3.288   23.82  1.358 l  J113418+574204_v1.dat          -                             
3.1507980  13.083   0.024  18.488   1.150   20.57  0.962 c  J113418+574204_v1.dat          -                             
3.1529695  13.022   0.036  25.436   2.869   21.14  0.927 c  J113418+574204_v1.dat          -                             
3.1564975  14.409   0.028  22.818   0.446   24.08  1.267 c  J113418+574204_v1.dat          -                             
3.1579019  13.239   0.020  25.553   1.671   24.45  0.894 b  J113418+574204_v1.dat          -                             
3.1591475  13.706   0.007  22.487   0.454   24.48  0.853 r  J113418+574204_v1.dat          -                             
3.1610095  13.145   0.023  25.738   1.767   24.71  0.526 l  J113418+574204_v1.dat          -                             
3.1634889  13.368   0.013  27.079   0.901   23.85  1.157 c  J113418+574204_v1.dat          -                             
3.1648700  13.424   0.011  23.339   0.651   23.06  1.018 c  J113418+574204_v1.dat          -                             
3.1663917  13.215   0.030  20.579   1.814   22.87  1.255 l  J113418+574204_v1.dat          -                             
3.1670855  13.234   0.028  30.183   2.619   22.82  1.436 b  J113418+574204_v1.dat          -                             
3.1687544  14.384   0.039  21.704   0.637   22.67  0.809 r  J113418+574204_v1.dat          -                             
3.1713490  12.958   0.020  23.442   1.321   20.28  0.479 c  J113418+574204_v1.dat          -                             
3.1730838  13.424   0.012  18.681   0.696   20.55  0.609 r  J113418+574204_v1.dat          -                             
3.1744118  12.985   0.038  32.272   3.812   19.52  0.972 c  J113418+574204_v1.dat          -                             
3.1763381  12.971   0.038  27.051   3.103   20.47  1.145 c  J113418+574204_v1.dat          -                             
3.1775650  13.322   0.027  34.804   2.783   20.76  1.090 r  J113418+574204_v1.dat          -                             
3.1820925  13.016   0.052  37.124   5.457   21.70  0.783 r  J113418+574204_v1.dat          -                             
3.1845644  13.830   0.009  29.432   0.689   22.53  1.408 l  J113418+574204_v1.dat          -                             
3.1867372  13.675   0.009  25.146   0.631   23.17  1.158 b  J113418+574204_v1.dat          -                             
3.1936708  13.556   0.012  32.267   1.232   20.57  1.013 b  J113418+574204_v1.dat          -                             
3.2031935  13.673   0.010  30.091   0.865   19.06  0.784 r  J113418+574204_v1.dat          -                             
3.2099392  13.126   0.074  37.971   7.428   21.03  0.916 l  J113418+574204_v1.dat          -                             
3.2141599  13.759   0.011  23.471   0.715   21.12  1.066 r  J113418+574204_v1.dat          -                             
3.2152788  13.090   0.022  24.612   1.606   22.25  0.862 c  J113418+574204_v1.dat          -                             
3.2201751  13.030   0.034  23.098   2.111   23.87  0.511 l  J113418+574204_v1.dat          -                             
3.2236670  13.140   0.022  26.709   1.812   22.92  0.736 c  J113418+574204_v1.dat          -                             
3.2254096  13.336   0.018  26.016   1.374   21.56  1.352 l  J113418+574204_v1.dat          -                             
3.2314610  13.635   0.011  24.085   0.762   21.51  1.261 r  J113418+574204_v1.dat          -                             
3.2335882  14.450   0.029  28.030   0.591   21.93  1.246 c  J113418+574204_v1.dat          -                             
3.2352336  14.132   0.014  23.669   0.387   22.03  1.070 c  J113418+574204_v1.dat          -                             
3.2420174  13.042   0.000  17.325   0.000   21.65  0.534 r  J113418+574204_v1.dat          -                             
3.2460818  13.036   0.036  34.185   3.710   23.01  0.652 l  J113418+574204_v1.dat          -                             
3.2494679  13.059   0.046  37.191   5.054   23.77  0.862 c  J113418+574204_v1.dat          -                             
3.2677890  13.012   0.044  39.259   5.159   21.96  0.870 c  J113418+574204_v1.dat          -                             
