2.5298711  12.995   0.015  16.003   0.714   30.76  1.006 c  J102009+104002_v1.dat          -                             
2.5440085  13.118   0.027  35.321   2.834   33.23  0.606 l  J102009+104002_v1.dat          -                             
2.5555199  13.805   0.006  31.203   0.533   35.31  1.043 r  J102009+104002_v1.dat          -                             
2.5688991  13.480   0.008  25.983   0.538   27.81  0.747 c  J102009+104002_v1.dat          -                             
2.5747527  13.100   0.023  34.819   2.455   27.36  0.961 c  J102009+104002_v1.dat          -                             
2.5757191  13.131   0.015  28.651   1.339   27.34  0.363 c  J102009+104002_v1.dat          -                             
2.5824167  13.423   0.011  22.349   0.757   27.92  1.057 b  J102009+104002_v1.dat          -                             
2.5885468  13.188   0.018  30.562   1.622   26.60  0.902 c  J102009+104002_v1.dat          -                             
2.6077615  13.579   0.009  30.751   0.745   29.55  0.934 l  J102009+104002_v1.dat          -                             
2.6120476  13.755   0.007  24.476   0.467   27.45  1.115 b  J102009+104002_v1.dat          -                             
2.6151295  13.071   0.035  31.294   3.284   28.36  1.354 l  J102009+104002_v1.dat          -                             
2.6157320  13.370   0.012  34.206   1.395   28.37  0.730 b  J102009+104002_v1.dat          -                             
2.6168625  14.042   0.008  22.682   0.280   28.39  0.566 r  J102009+104002_v1.dat          -                             
2.6199973  13.790   0.005  23.315   0.267   28.10  0.667 c  J102009+104002_v1.dat          -                             
2.6272749  13.439   0.012  30.625   1.238   27.90  0.683 b  J102009+104002_v1.dat          -                             
2.6280497  13.153   0.024  37.765   2.645   27.91  0.420 r  J102009+104002_v1.dat          -                             
2.6309158  13.316   0.014  33.878   1.510   28.64  0.594 b  J102009+104002_v1.dat          -                             
2.6395321  13.595   0.008  22.036   0.419   34.47  1.111 c  J102009+104002_v1.dat          -                             
2.6402559  13.089   0.019  20.551   1.198   34.49  0.788 r  J102009+104002_v1.dat          -                             
2.6569400  13.348   0.013  32.209   1.192   26.95  0.425 l  J102009+104002_v1.dat          -                             
2.6580534  13.053   0.046  31.047   4.262   26.92  0.987 r  J102009+104002_v1.dat          -                             
2.6753584  13.115   0.020  23.880   1.314   28.59  1.336 c  J102009+104002_v1.dat          -                             
2.6772375  13.081   0.011  18.844   0.586   28.31  0.420 c  J102009+104002_v1.dat          -                             
2.6826521  13.160   0.020  31.148   1.903   31.43  1.076 c  J102009+104002_v1.dat          -                             
2.6995242  13.480   0.012  23.615   0.893   28.11  1.500 b  J102009+104002_v1.dat          -                             
2.7087602  13.456   0.012  23.240   0.809   27.65  1.191 b  J102009+104002_v1.dat          -                             
2.7254917  14.041   0.008  27.837   0.420   28.48  0.892 r  J102009+104002_v1.dat          -                             
2.7333268  13.291   0.012  12.972   0.523   30.99  1.137 b  J102009+104002_v1.dat          -                             
2.7383480  13.069   0.018  23.564   1.240   29.37  0.893 c  J102009+104002_v1.dat          -                             
2.7510911  13.338   0.011  19.839   0.606   25.88  0.632 c  J102009+104002_v1.dat          -                             
2.7536910  14.044   0.016  22.400   0.506   26.14  1.206 l  J102009+104002_v1.dat          -                             
2.7550379  13.034   0.023  16.525   1.291   26.30  0.855 b  J102009+104002_v1.dat          -                             
2.7888498  13.213   0.016  17.524   0.831   21.09  0.654 r  J102009+104002_v1.dat          -                             
2.8005828  13.422   0.011  35.201   1.133   25.57  0.700 c  J102009+104002_v1.dat          -                             
2.8031703  13.789   0.008  26.723   0.410   25.48  0.844 c  J102009+104002_v1.dat          -                             
2.8151623  13.727   0.007  32.052   0.644   26.00  0.794 l  J102009+104002_v1.dat          -                             
2.8248726  12.934   0.035  28.703   3.056   26.54  1.321 c  J102009+104002_v1.dat          -                             
2.8278542  12.947   0.029  29.276   2.505   30.57  1.040 l  J102009+104002_v1.dat          -                             
2.8339424  13.508   0.008  18.238   0.343   29.94  0.855 c  J102009+104002_v1.dat          -                             
2.8369044  13.273   0.012  24.504   0.829   28.21  0.875 c  J102009+104002_v1.dat          -                             
2.8423433  13.054   0.026  24.543   1.909   24.67  0.976 l  J102009+104002_v1.dat          -                             
2.8457235  14.151   0.021  22.471   0.574   23.43  1.290 r  J102009+104002_v1.dat          -                             
2.8470258  12.981   0.036  22.042   2.254   23.33  0.572 l  J102009+104002_v1.dat          -                             
2.8474635  13.029   0.000  37.272   0.000   23.35  0.701 r  J102009+104002_v1.dat          -                             
2.8512417  13.210   0.021  22.524   1.466   24.25  1.219 r  J102009+104002_v1.dat          -                             
2.8544175  13.225   0.021  33.423   2.107   24.34  0.764 l  J102009+104002_v1.dat          -                             
2.8552990  13.988   0.010  24.173   0.451   24.35  0.965 b  J102009+104002_v1.dat          -                             
2.8580099  12.925   0.040  28.429   3.312   24.10  0.813 l  J102009+104002_v1.dat          -                             
2.8588051  13.492   0.011  27.652   0.785   23.79  1.132 c  J102009+104002_v1.dat          -                             
2.8600870  13.050   0.036  27.069   2.705   23.80  0.766 l  J102009+104002_v1.dat          -                             
