2.2453276  13.241   0.006  25.988   0.443   54.64  0.711 c  J155810-003120_v1.dat          -                             
2.2531195  13.069   0.016  27.118   1.342   50.89  1.305 l  J155810-003120_v1.dat          -                             
2.2585368  13.251   0.012  26.092   0.919   49.71  1.606 r  J155810-003120_v1.dat          -                             
2.2705646  13.230   0.006  21.630   0.336   54.00  0.739 c  J155810-003120_v1.dat          -                             
2.2919583  13.124   0.041  45.103   4.890   40.37  0.537 r  J155810-003120_v1.dat          -                             
2.2957128  13.400   0.011  30.904   1.048   36.40  1.462 r  J155810-003120_v1.dat          -                             
2.2979159  13.071   0.015  34.286   1.551   35.77  0.638 c  J155810-003120_v1.dat          -                             
2.3118027  13.786   0.005  25.557   0.339   40.62  0.992 r  J155810-003120_v1.dat          -                             
2.3225100  13.131   0.017  22.949   1.149   36.06  1.276 l  J155810-003120_v1.dat          -                             
2.3435745  13.289   0.010  22.353   0.712   40.31  1.171 b  J155810-003120_v1.dat          -                             
2.3443219  13.634   0.006  26.049   0.416   40.30  1.088 r  J155810-003120_v1.dat          -                             
2.3667102  13.360   0.008  20.589   0.531   36.00  0.876 l  J155810-003120_v1.dat          -                             
2.3683005  13.051   0.031  33.896   3.100   36.50  1.132 r  J155810-003120_v1.dat          -                             
2.3722933  12.980   0.016  18.266   0.799   38.16  1.020 c  J155810-003120_v1.dat          -                             
2.3885132  13.060   0.014  24.463   1.018   45.08  0.952 r  J155810-003120_v1.dat          -                             
2.4047931  13.354   0.014  30.790   1.308   35.40  1.093 b  J155810-003120_v1.dat          -                             
2.4055707  13.262   0.020  34.979   2.192   35.50  1.034 b  J155810-003120_v1.dat          -                             
2.4161044  13.038   0.028  24.536   1.996   34.08  1.347 l  J155810-003120_v1.dat          -                             
2.4438257  13.139   0.017  27.224   1.303   34.80  1.410 c  J155810-003120_v1.dat          -                             
2.4503663  13.119   0.024  20.903   1.459   34.74  1.387 r  J155810-003120_v1.dat          -                             
2.4536473  12.938   0.027  23.262   1.779   33.39  1.271 r  J155810-003120_v1.dat          -                             
2.4677134  13.169   0.020  32.639   1.949   37.00  1.149 l  J155810-003120_v1.dat          -                             
2.4862459  13.053   0.027  24.909   2.070   34.43  0.915 b  J155810-003120_v1.dat          -                             
2.4900301  13.075   0.018  19.584   1.021   35.91  1.497 c  J155810-003120_v1.dat          -                             
2.4972146  12.981   0.019  22.668   1.314   34.00  0.899 r  J155810-003120_v1.dat          -                             
2.5347867  13.308   0.012  33.749   1.197   30.53  0.419 b  J155810-003120_v1.dat          -                             
2.5410323  13.415   0.011  24.829   0.834   38.21  1.532 r  J155810-003120_v1.dat          -                             
2.5818901  13.047   0.024  25.369   1.837   33.86  1.286 r  J155810-003120_v1.dat          -                             
2.5985904  13.273   0.015  27.653   1.233   34.89  1.371 l  J155810-003120_v1.dat          -                             
2.5993427  13.444   0.011  33.025   1.105   34.90  1.063 b  J155810-003120_v1.dat          -                             
2.6146477  13.230   0.019  25.744   1.468   27.01  1.170 c  J155810-003120_v1.dat          -                             
2.6189840  13.431   0.010  23.559   0.588   26.70  1.121 c  J155810-003120_v1.dat          -                             
2.6620588  13.425   0.007  30.527   0.596   26.84  0.455 c  J155810-003120_v1.dat          -                             
2.6641028  13.346   0.012  29.305   1.163   27.19  0.771 b  J155810-003120_v1.dat          -                             
2.7762796  13.473   0.004  24.695   0.281   66.93  0.694 b  J155810-003120_v1.dat          -                             
